,id,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,vote_average,vote_count,poster_path,genres_id,genres_name,spoken_languages_name,production_companies_id,production_companies_name,production_companies_origin_country
960,56833,tt1996211,Chasing Legends,0,2010-05-10,0,95.0,en,Chasing Legends,6.5,2,,[99],['Documentary'],[],[],[],[]
961,94848,tt1637729,The Real Robin Hood,0,2010-05-11,0,120.0,en,The Real Robin Hood,5.8,4,,"[99, 36]","['Documentary', 'History']",['English'],[],[],[]
962,228305,tt1670933,An Anomaly of the Theory,0,2010-05-11,0,15.0,en,An Anomaly of the Theory,5.0,1,,"[18, 878]","['Drama', 'Science Fiction']",[],[17401],['Francisco Productions'],['']
963,51512,tt1371117,Dear Mr. Gacy,0,2010-05-10,0,103.0,en,Dear Mr. Gacy,6.2,46,/a0DFxzH2P1CBRL0tP91odR4ZtkG.jpg,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']",['English'],"[63821, 15645, 10529, 11578, 11551, 11567, 8582, 808]","['National Bank of Canada', 'Reel One Entertainment', 'Notorious Pictures', 'Super Écran', 'Movie Central Network', 'Province of British Columbia Film Incentive BC', 'The Canadian Film or Video Production Tax Credit (CPTC)', 'The Movie Network']","['', 'CA', '', '', '', '', 'CA', 'CA']"
964,289892,tt1002965,Call of Life: Facing the Mass Extinction,0,2010-05-11,0,60.0,en,Call of Life: Facing the Mass Extinction,7.0,1,,[99],['Documentary'],['English'],[],[],[]
965,54735,tt1493941,Straight Outta L.A.,0,2010-05-11,0,53.0,en,Straight Outta L.A.,6.1,8,/b7cO3oVVgdtRBSMNLCpTVcCzlpX.jpg,[99],['Documentary'],[],[],[],[]
966,136625,,Nick Jonas & The Administration: Live At Wiltern,0,2010-05-11,0,76.0,en,Nick Jonas & The Administration: Live At Wiltern,10.0,1,,[],[],['English'],[4457],['Hollywood Records'],['']
967,41728,tt1462044,Enemies Among Us,100000,2010-05-12,0,89.0,en,Enemies Among Us,1.6,4,/yEO8pC08kk16x9LJ5YUoeMLQtgA.jpg,"[28, 53]","['Action', 'Thriller']",['English'],[],[],[]
968,36800,tt0985058,Metropia,5060730,2009-10-21,0,86.0,en,Metropia,6.2,103,/oo9IJvDKUrhYS7zDimuoSJUPG79.jpg,"[16, 18, 878, 53]","['Animation', 'Drama', 'Science Fiction', 'Thriller']",['English'],"[4226, 76]","['Atmo Media Network', 'Zentropa Entertainments']","['', 'DK']"
969,51511,tt1039786,The Immaculate Conception of Little Dizzle,0,2010-05-12,0,98.0,en,The Immaculate Conception of Little Dizzle,5.4,13,,"[35, 18]","['Comedy', 'Drama']",[],[],[],[]
970,38591,,Meltup: The Beginning Of US Currency Crisis And Hyperinflation,0,2010-05-13,0,55.0,en,Meltup: The Beginning Of US Currency Crisis And Hyperinflation,4.3,2,,[99],['Documentary'],['English'],[],[],[]
971,53502,tt0923653,The Dead Undead,0,2010-05-13,0,90.0,en,The Dead Undead,3.2,10,/ArQ7LljE4UmuurRauwmXYZ6ThwM.jpg,"[27, 878, 28]","['Horror', 'Science Fiction', 'Action']",['English'],[],[],[]
972,142666,tt1772969,Love and Theft,0,2010-05-13,0,7.0,en,Love and Theft,5.3,5,,[],[],[],[],[],[]
973,39806,tt1185344,Princess Ka'iulani,9000000,2010-05-14,771499,130.0,en,Princess Ka'iulani,5.5,28,/6uNzMCSiNswlZ08TvZjS8ybgmuB.jpg,[18],['Drama'],['English'],"[7274, 7275, 7276]","['Island Film Group', 'Trailblazer Films', 'Screen East']","['', '', '']"
974,38093,tt1407061,Just Wright,0,2010-05-14,21520719,100.0,en,Just Wright,6.3,255,/qx1SumoTQYtB9VyxQ7irlfE2e7L.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",['English'],"[444, 5677, 43]","['Dune Entertainment', 'Flavor Unit Entertainment', 'Fox Searchlight Pictures']","['US', '', 'US']"
975,20662,tt0955308,Robin Hood,200000000,2010-05-12,310669540,140.0,en,Robin Hood,6.3,3076,/9NS5QGOfck24yL3bZqWeW06PgPC.jpg,"[28, 12, 18]","['Action', 'Adventure', 'Drama']","['English', 'Français', 'Український']","[1645, 33, 23, 7295]","['Scott Free Productions', 'Universal Pictures', 'Imagine Entertainment', 'Relativity Media']","['GB', 'US', 'US', 'US']"
976,193583,tt2247878,Stab 4: Fresh Blood,0,2010-05-14,0,75.0,en,Stab 4: Fresh Blood,10.0,1,,[],[],['English'],[],[],[]
977,193582,tt1672613,Broken Hearts,0,2010-05-14,0,121.0,en,Broken Hearts,7.0,1,,[],[],"['English', 'Français']",[],[],[]
978,78394,tt1529567,Sea Rex 3D: Journey to a Prehistoric World,5000000,2010-05-14,4074023,41.0,en,Sea Rex 3D: Journey to a Prehistoric World,7.3,14,/56AQBtYlvPf55dSHYclZ9646Xgm.jpg,[99],['Documentary'],['English'],[3447],['IMAX'],['CA']
979,58251,tt1426362,Daddy Longlegs,0,2009-05-16,20728,100.0,en,Daddy Longlegs,6.8,15,/s4o9e8bfg794L8T8tnGZNTfydZ9.jpg,"[18, 35]","['Drama', 'Comedy']",['English'],"[44643, 80099, 1873]","['Red Bucket Films', 'NASA Entertainment', 'Sophie Dulac Productions']","['', '', 'FR']"
980,42478,tt1079964,Happiness Runs,0,2010-05-14,0,88.0,en,Happiness Runs,4.9,7,/aNitaJjrD6UZOxV77ZxHmfMdYXk.jpg,[18],['Drama'],[],[],[],[]
981,37056,tt0892318,Letters to Juliet,30000000,2010-05-14,82148538,105.0,en,Letters to Juliet,6.9,2036,/4i8NMziIa5Vct1dJ3ej6EDgzXag.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']","['English', 'Italiano', 'Español']","[28048, 491]","['Applehead Pictures', 'Summit Entertainment']","['', 'US']"
982,44671,tt1152840,Racing Dreams,0,2010-05-14,0,93.0,en,Racing Dreams,7.1,14,/9fyPmok5i6gJiLXrM8egM7U3lvu.jpg,[99],['Documentary'],['English'],[],[],[]
983,49787,tt1320291,The Reef,0,2010-05-15,0,94.0,en,The Reef,5.6,326,/qAOyh9Rt9VOk3Pc5uh0vtP83bbf.jpg,"[18, 27, 53]","['Drama', 'Horror', 'Thriller']","['English', 'Polski']","[3256, 7584, 10951, 22897, 22898]","['Lightning Entertainment', 'Screen Australia', 'Screen NSW', 'ProdigyMovies', 'Mysterious Light']","['US', 'AU', 'AU', '', 'AU']"
984,28521,tt1327699,Beg,0,2010-05-15,0,90.0,en,Beg,2.0,2,/hZMlTOflL2vOGFQSgZN2lX4T8Ol.jpg,"[27, 9648, 878]","['Horror', 'Mystery', 'Science Fiction']",['English'],[],[],[]
985,201068,tt0476396,The Suspect,0,2006-10-02,0,88.0,en,The Suspect,7.0,1,/boYtcPhoe0Hr02sPoGG7yL43gKo.jpg,"[53, 10770]","['Thriller', 'TV Movie']",['English'],[16554],['Nasser Entertainment Group'],['']
986,10192,tt0892791,Shrek Forever After,165000000,2010-05-16,752600867,93.0,en,Shrek Forever After,6.2,4650,/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg,"[35, 12, 14, 16, 10751]","['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']","['English', 'Português']",[521],['DreamWorks Animation'],['US']
987,117232,tt1712185,Lady Blue Shanghai,0,2010-05-16,0,16.0,en,Lady Blue Shanghai,6.1,37,/gQVP9KnKVcqCzmNP1ZjC53f6LIt.jpg,"[18, 9648]","['Drama', 'Mystery']","['普通话', 'English']",[43582],['Christian Dior'],['']
988,76626,tt1650533,Cultures of Resistance,0,2010-05-18,0,73.0,en,Cultures of Resistance,5.5,5,/q7CqLDOIIBF2nVW3nnqyGVJNdgi.jpg,[99],['Documentary'],['English'],[],[],[]
989,50142,tt0970520,Mutant Vampire Zombies from the 'Hood!,0,2010-05-18,0,81.0,en,Mutant Vampire Zombies from the 'Hood!,2.8,5,,"[27, 35]","['Horror', 'Comedy']",['English'],"[88734, 88733]","['Restless Dead LLC', 'Stormfront Films']","['', '']"
990,40852,tt1446675,American Bandits: Frank and Jesse James,0,2010-05-18,0,88.0,en,American Bandits: Frank and Jesse James,4.1,4,/k4TYIoFECTSEBOKhtIUlGbCyWej.jpg,"[28, 37]","['Action', 'Western']",[],[],[],[]
991,39049,tt1596784,Gunfight at La Mesa,0,2010-05-18,0,88.0,en,Gunfight at La Mesa,5.0,1,/rjlq9lRfn0r2t9u1Q8rB6EOfx9i.jpg,[37],['Western'],['English'],[],[],[]
992,102639,tt1440379,Virginia,0,2010-05-18,6915,111.0,en,Virginia,5.8,26,/rdZbFkToPsvobzbw0khjs9yeKKY.jpg,[18],['Drama'],['English'],"[1422, 15733]","['Killer Films', 'TicTock Studios']","['US', '']"
993,216424,tt1735350,Empty Rooms,0,2010-05-19,0,92.0,en,Empty Rooms,4.8,5,,"[18, 27]","['Drama', 'Horror']",['English'],"[47343, 47342]","['Riddle in the Dark Productions', 'Accio Cine']","['', '']"
994,97183,tt1543752,Blood Junkie,6000,2010-05-20,0,72.0,en,Blood Junkie,4.8,5,,"[12, 35, 27]","['Adventure', 'Comedy', 'Horror']",[],[],[],[]
995,324352,tt0393049,Anderson's Cross,300000,2010-05-20,0,98.0,en,Anderson's Cross,5.0,2,/zBFUv1EjHqLaDI38sgaBoEnhepL.jpg,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']",['English'],[46102],['Illumination Pictures'],['']
996,38363,tt0977855,Fair Game,22000000,2010-05-20,24188922,108.0,en,Fair Game,6.5,463,/yHzv4lQYNV5FfOzf2sj6jm8MTQD.jpg,"[18, 53]","['Drama', 'Thriller']",['English'],"[1246, 6735]","['River Road Entertainment', 'Participant Media']","['', 'US']"
997,270848,tt1629755,Fairfield Road,0,2010-05-20,0,89.0,en,Fairfield Road,6.3,23,/zAwBHmsnHex46BLBTieUjRxAYlh.jpg,"[18, 10749, 10770]","['Drama', 'Romance', 'TV Movie']","['English', 'Español']","[57342, 55256]","['Cypress Point Productions', 'QVF Inc.']","['', 'CA']"
998,37931,tt1470023,MacGruber,10000000,2010-05-21,9322895,90.0,en,MacGruber,5.4,324,/ItKwkmcYIoXUh5cydaIPimkzCI.jpg,"[28, 12, 35]","['Action', 'Adventure', 'Comedy']","['English', 'Pусский']","[7295, 58553]","['Relativity Media', 'Michaels-Goldwyn']","['US', 'US']"
999,44426,tt1263018,The Devil Within,0,2010-05-21,0,78.0,en,The Devil Within,3.2,3,,[53],['Thriller'],['English'],[],[],[]
1000,45022,tt1143896,Holy Rollers,0,2010-05-21,0,89.0,en,Holy Rollers,6.0,50,/594RhDOkzRXkQM30XKjEG0843Ol.jpg,"[80, 18]","['Crime', 'Drama']",['English'],"[25577, 58550, 63568]","['Safehouse Pictures', 'DeerJen', 'Lookbook Films']","['US', 'US', '']"
1001,405769,tt1552202,La historia de siempre,0,2010-05-22,0,11.0,en,La historia de siempre,5.0,2,,[18],['Drama'],['Español'],[54390],['Bastian Films'],['']
1002,58913,tt1430131,What Would Jesus Do?,0,2010-05-22,0,94.0,en,What Would Jesus Do?,4.8,6,/qIPola3hdy51kgudNd3WKtPRdkN.jpg,[10751],['Family'],['English'],[],[],[]
1003,370571,tt1587419,Mint Julep,0,2010-05-22,0,99.0,en,Mint Julep,8.0,2,,"[18, 35]","['Drama', 'Comedy']",['English'],[68985],['Zoolooki'],['']
1004,38234,tt1156466,Undisputed III: Redemption,3000000,2010-05-22,0,96.0,en,Undisputed III: Redemption,7.4,384,/4EtASvP52soUgURQRs8JPtVcpg3.jpg,"[28, 53]","['Action', 'Thriller']","['English', 'Français']","[50457, 925]","['Undisputed 3 Productions', 'Nu Image']","['', 'US']"
1005,42053,tt1506458,Witchville,0,2010-05-22,0,87.0,en,Witchville,4.3,22,/q4cRqdKAPRxGdk6r150hQZv5EU2.jpg,"[14, 12]","['Fantasy', 'Adventure']",['English'],[130783],['Infotainment China'],['']
1006,147875,tt1545556,Your Lucky Day,0,2010-05-22,0,18.0,en,Your Lucky Day,7.0,3,,"[18, 28]","['Drama', 'Action']",[],[],[],[]
1007,41009,tt1003034,Perrier's Bounty,0,2009-09-11,0,88.0,en,Perrier's Bounty,5.8,42,/hWG4xu8CVN7tySwiJh4dPKibiEj.jpg,"[28, 35, 80, 18]","['Action', 'Comedy', 'Crime', 'Drama']",['English'],"[3870, 5122, 1898]","['Premiere Picture', 'Parallel Films', 'Screen Ireland']","['GB', 'IE', 'IE']"
1008,197144,tt1631443,Sneeze Me Away,50000,2010-05-22,0,14.0,en,Sneeze Me Away,3.4,5,,"[16, 12, 10751, 14]","['Animation', 'Adventure', 'Family', 'Fantasy']",[],[],[],[]
1009,365008,tt1517770,Off Season,0,2009-11-17,0,13.0,en,Off Season,8.0,1,,[],[],['English'],[],[],[]
1010,166738,tt1705956,The Feed,15,2010-05-23,0,73.0,en,The Feed,3.0,2,,[27],['Horror'],['English'],[],[],[]
1011,38031,tt1182350,You Will Meet a Tall Dark Stranger,22000000,2010-05-23,0,98.0,en,You Will Meet a Tall Dark Stranger,5.8,540,/2nou3MzgR1bKdgtYq4EwA3Zndr9.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",['English'],"[1824, 29566]","['Gravier Productions', 'Atresmedia']","['', 'ES']"
1012,105942,tt1580346,ReGeneration,0,2010-05-24,0,81.0,en,ReGeneration,7.3,13,/enLq1u6ns4353kbz26gqez1ECOF.jpg,"[99, 28]","['Documentary', 'Action']",[],[],[],[]
1013,39026,tt1370426,Costa Rican Summer,0,2010-05-24,0,89.0,en,Costa Rican Summer,4.2,11,/9RPhNbPqd7GQFxS0W3z5KcelHFO.jpg,[35],['Comedy'],[],[],[],[]
1014,74016,tt1303902,Someone's Knocking at the Door,0,2009-08-21,0,80.0,en,Someone's Knocking at the Door,3.6,19,,"[27, 35]","['Horror', 'Comedy']",['English'],[],[],[]
1015,272617,tt1693752,Mockingbird,0,2010-05-25,0,2.0,en,Mockingbird,7.5,3,,"[27, 14, 18]","['Horror', 'Fantasy', 'Drama']",['English'],"[23986, 23987]","['Daywalt Fear Factory', 'The Chainsaw Mafia']","['', '']"
1016,41994,tt1646887,David Cross: Bigger and Blackerer,0,2010-05-25,0,90.0,en,David Cross: Bigger and Blackerer,6.7,12,/feEi9S3Y4xJFLFEcbsLx4we33lF.jpg,[35],['Comedy'],['English'],"[21229, 21205]","['Field Recordings', 'Sub Pop Records']","['', '']"
1017,352355,tt1399565,House of Black Wings,0,2010-05-25,0,101.0,en,House of Black Wings,6.0,1,,[27],['Horror'],['English'],[59728],['Sword & Cloak Productions'],['']
1018,52466,tt1384961,Godkiller: Walk Among Us,0,2010-05-25,0,73.0,en,Godkiller: Walk Among Us,6.3,16,/7UGuRklsqb967IQjmWCRXvdDptm.jpg,"[16, 878]","['Animation', 'Science Fiction']",['English'],[],[],[]
1019,55194,tt1662514,Jedi Junkies,0,2010-05-25,0,75.0,en,Jedi Junkies,5.9,7,/be4tJA0ztMd0d7IzgpC570n0cGI.jpg,[99],['Documentary'],['English'],[],[],[]
1020,339293,tt1795553,All Time Low: Straight to DVD,0,2010-05-25,0,76.0,en,All Time Low: Straight to DVD,10.0,1,/5MikqbIfOB1MlbR6gqIweKZOHw1.jpg,"[99, 10402]","['Documentary', 'Music']",[],[52899],['Michael Thelin Productions'],['']
1021,36511,tt0969653,White Wall,250000,2010-05-07,0,91.0,en,White Wall,2.9,9,/gvEIllqeRp8tKoV8llpnvPcPqJZ.jpg,"[28, 18, 14, 878, 53]","['Action', 'Drama', 'Fantasy', 'Science Fiction', 'Thriller']",['English'],"[5824, 5825]","['Avantmark Picture', 'White Wall']","['', '']"
1022,44773,tt1636629,The 7 Adventures of Sinbad,0,2010-01-01,0,93.0,en,The 7 Adventures of Sinbad,3.3,16,/4hGQ4zPNNxcDKdsat0aOMTJLkTE.jpg,"[12, 28, 14]","['Adventure', 'Action', 'Fantasy']","['English', 'Français']",[1311],['The Asylum'],['US']
1023,40657,tt1524148,All My Friends Are Funeral Singers,0,2010-05-25,0,84.0,en,All My Friends Are Funeral Singers,5.9,5,,"[18, 35]","['Drama', 'Comedy']",[],[],[],[]
1024,45662,tt1537481,Space Chimps 2: Zartog Strikes Back,0,2010-05-26,0,76.0,en,Space Chimps 2: Zartog Strikes Back,4.6,61,/pgqlYFpZkoc9zATZ0n9PXJXHv49.jpg,"[16, 10751]","['Animation', 'Family']","['English', 'Italiano', 'Português']",[3980],['Wonderworld Studios'],['']
1025,9543,tt0473075,Prince of Persia: The Sands of Time,150000000,2010-05-19,335154643,116.0,en,Prince of Persia: The Sands of Time,6.2,4771,/lkp1GFmWyf7k2WKvKIQuuGyichI.jpg,"[12, 14, 28, 10749]","['Adventure', 'Fantasy', 'Action', 'Romance']",['English'],"[2, 130]","['Walt Disney Pictures', 'Jerry Bruckheimer Films']","['US', 'US']"
1026,37786,tt1261945,Sex and the City 2,100000000,2010-05-26,288347692,146.0,en,Sex and the City 2,5.9,1007,/VF29fCNyGyZIACutBINKaNfDvB.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']","['English', 'العربية']","[79, 12, 3268, 7429]","['Village Roadshow Pictures', 'New Line Cinema', 'HBO', 'HBO Films']","['US', 'US', 'US', 'US']"
1027,272365,,Eccojam A3,0,2010-05-27,0,3.0,en,Eccojam A3,8.0,1,,[],[],[],[],[],[]
1028,396613,tt1254966,Northern Comfort,0,2010-05-28,0,75.0,en,Northern Comfort,6.0,2,/u6h32Tcnybg4wxm2GzTYMIPEzlf.jpg,[18],['Drama'],[],"[76526, 76527]","['Modern Cinema Classics', 'Rod Webber Productions']","['', '']"
1029,86500,tt1326252,Picasso and Braque Go to the Movies,0,2008-09-07,0,62.0,en,Picasso and Braque Go to the Movies,4.3,6,/vp3OsILVbx2xQ8uXzJhDlqIflJx.jpg,[99],['Documentary'],[],[],[],[]
1030,79851,tt1533081,Loving Lampposts,0,2010-05-28,0,84.0,en,Loving Lampposts,4.5,2,,[99],['Documentary'],[],[],[],[]
1031,61104,tt1572309,Mount St. Elias,0,2009-01-08,0,105.0,en,Mount St. Elias,6.3,4,,[99],['Documentary'],"['English', 'Deutsch']",[7724],['Red Bull Media House'],['AT']
1032,29426,tt1134854,Survival of the Dead,4000000,2010-05-06,0,90.0,en,Survival of the Dead,4.9,247,/abJiDooakUefaStfGBShm0I3ENc.jpg,"[27, 878]","['Horror', 'Science Fiction']",['English'],"[3240, 23588, 2391, 6741, 6742]","['Artfire Films', 'Blank of the Dead Productions', 'Devonshire Productions', 'New Romero', 'Sudden Storm Productions']","['', '', '', '', '']"
1033,45371,tt1117646,The Special Relationship,0,2010-05-29,0,93.0,en,The Special Relationship,6.5,32,/5uCugkXyZ42VnAQnyttYZ8msp0L.jpg,"[10770, 18, 36]","['TV Movie', 'Drama', 'History']",['English'],"[288, 7429]","['BBC Films', 'HBO Films']","['GB', 'US']"
1034,175987,tt1663668,Red Dead Redemption: The Man from Blackwater,0,2010-05-29,0,29.0,en,Red Dead Redemption: The Man from Blackwater,4.9,5,/8sHDRXoMx285xsXLot9RMUl2Xas.jpg,"[16, 37]","['Animation', 'Western']",['English'],"[4544, 12092]","['Fox Network', 'Rockstar North']","['', '']"
1035,163407,tt1320336,Hidden Crimes,0,2009-01-01,0,90.0,en,Hidden Crimes,5.3,4,/lSZjALw8qYCRZESrCdgISBuAdol.jpg,"[80, 9648, 53, 10770]","['Crime', 'Mystery', 'Thriller', 'TV Movie']",['English'],[13404],['Incendo Productions'],['CA']
1036,39478,tt1426383,Stripped Naked,0,2010-05-18,0,85.0,en,Stripped Naked,3.9,7,,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']",['English'],[],[],[]
1037,14238,tt1599366,The Sweet Hand of the White Rose,0,2010-05-30,0,16.0,en,The Sweet Hand of the White Rose,6.5,2,,"[18, 14]","['Drama', 'Fantasy']",['English'],[],[],[]
1038,496145,,Clutch: Fortune Tellers Make a Killing Nowadays,0,2010-05-31,0,110.0,en,Clutch: Fortune Tellers Make a Killing Nowadays,7.0,1,/dAx2H0OD4Whh8AXf8g5rV9dMcHS.jpg,[],[],[],[],[],[]
1039,39477,tt1063111,Small Town Saturday Night,0,2010-05-31,0,94.0,en,Small Town Saturday Night,6.1,21,/wtImD8YUxqQQIJ72pmxdSc71B20.jpg,[18],['Drama'],['English'],[6570],['Perfect Weekend'],['']
1040,38166,tt1407078,The Stranger,0,2010-06-01,0,91.0,en,The Stranger,4.9,36,/fXg4MXYruDKrssFmfzKlf2TINJb.jpg,"[28, 53]","['Action', 'Thriller']",['English'],"[63875, 7587, 11045, 11551, 808]","['Intruder Films', 'NGN Productions', 'Nasser Group, North', 'Movie Central Network', 'The Movie Network']","['', '', '', '', 'CA']"
1041,455424,tt1712203,MutantLand,0,2010-06-01,0,4.0,en,MutantLand,5.3,7,/g0gSR6zkh9j5Lf27M7TcMsK366B.jpg,"[27, 16, 878]","['Horror', 'Animation', 'Science Fiction']",['English'],[],[],[]
1042,57513,tt1786490,Furious Love,0,2010-06-01,0,95.0,en,Furious Love,6.6,4,/z16Clv3PfQGjXLveriVDla5KyrT.jpg,[99],['Documentary'],['English'],[29186],['Wanderlust Productions'],['']
1043,62162,,Pink Floyd: Momentary Lapses - The True Story of Pink Floyd,0,2010-03-08,0,76.0,en,Pink Floyd: Momentary Lapses - The True Story of Pink Floyd,6.0,3,/rYlretUDqrHH0hFE9QgDT2jTPeD.jpg,"[99, 10402]","['Documentary', 'Music']",['English'],[],[],[]
1044,97291,tt1717207,Schooling the World: The White Man's Last Burden,0,2010-06-01,0,66.0,en,Schooling the World: The White Man's Last Burden,6.8,4,,[99],['Documentary'],[],[],[],[]
1045,340675,tt1568910,Vlast (Power),700000,2010-06-01,0,88.0,en,Vlast (Power),6.0,6,/m74ME6gekunnlP99u8Y1WnqZte9.jpg,[99],['Documentary'],['English'],[],[],[]
1046,351423,tt1557200,Dock Ellis & The LSD No-No,0,2010-06-01,0,5.0,en,Dock Ellis & The LSD No-No,7.3,6,,"[16, 99]","['Animation', 'Documentary']",['English'],[],[],[]
1047,117340,tt1258201,Hello Lonesome,0,2010-06-01,0,93.0,en,Hello Lonesome,6.8,6,,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",['English'],[],[],[]
1048,37708,tt1523372,Wild Things: Foursome,0,2010-06-01,0,92.0,en,Wild Things: Foursome,5.0,40,/jCbVWscuNzqrboYoxVCLfmQQ2Yi.jpg,"[80, 18, 9648]","['Crime', 'Drama', 'Mystery']","['English', 'Polski']","[11341, 17837, 551, 132380]","['Stage 6 Films', 'RCR Media Group', 'Mandalay Pictures', 'SG Productions']","['US', '', 'US', '']"
1049,56296,tt1384586,Deuce of Spades,25000,2010-06-01,0,0.0,en,Deuce of Spades,5.3,2,,"[18, 53, 9648]","['Drama', 'Thriller', 'Mystery']",['English'],"[6934, 6935]","['Deuce of Spades Productions', 'Faith Granger']","['', '']"
1050,84849,tt1390415,Orly,0,2010-06-01,0,84.0,en,Orly,6.9,7,/2OrkkvX33rcxmuCEarziDygNW5g.jpg,[18],['Drama'],"['English', 'Français', 'Deutsch']","[32797, 18016]","['Nachmittagfilm', 'La Vie Est Belle Films Associés']","['DE', '']"
1051,265656,tt1671504,Lost Masterpieces of Pornography,0,2010-06-02,0,6.0,en,Lost Masterpieces of Pornography,7.8,5,,[],[],[],[],[],[]
1052,27584,tt1247667,High School,0,2010-06-03,0,99.0,en,High School,5.8,82,/lgN4K32BGbprP8W2n3uMfUJQhX6.jpg,[35],['Comedy'],['English'],"[25755, 18667, 3478]","['Donau Filmproduktion', 'Parallel Media', 'FlipZide']","['', 'US', 'US']"
1053,27584,tt1247667,High School,0,2010-06-03,0,99.0,en,High School,5.8,82,/lgN4K32BGbprP8W2n3uMfUJQhX6.jpg,[35],['Comedy'],['English'],"[25755, 18667, 3478]","['Donau Filmproduktion', 'Parallel Media', 'FlipZide']","['', 'US', 'US']"
1054,31172,tt1172230,Diamond 13,6850000,2009-06-21,0,102.0,fr,Diamant 13,5.3,24,/m5puoNVUuzvOf5gdnLBFRcVTsus.jpg,"[28, 80, 53]","['Action', 'Crime', 'Thriller']",['Français'],"[790, 6274, 11773]","['Samsa Film', 'MK2 Productions', 'Artémis Productions']","['LU', 'FR', 'BE']"
1055,76421,tt1634300,Role/Play,0,2010-06-03,0,85.0,en,Role/Play,6.0,16,/e78DMn5JHeR1fR00KySAYfeJk3G.jpg,"[18, 10749]","['Drama', 'Romance']",['English'],[3598],['Guest House Films'],['']
1056,229453,tt1521709,Broken Springs: Shine of the Undead Zombie Bastards,0,2010-06-03,0,85.0,en,Broken Springs: Shine of the Undead Zombie Bastards,2.0,2,,[],[],[],[],[],[]
1057,71702,tt1651898,King Of Chinatown,0,2010-06-04,0,62.0,en,King Of Chinatown,7.3,3,/hrkbpohW7kxUtym5NfOjDEFpTN0.jpg,"[18, 53]","['Drama', 'Thriller']",['English'],[],[],[]
1058,56928,tt1291549,Meet Monica Velour,5000000,2010-06-04,31649,98.0,en,Meet Monica Velour,5.3,19,/5JPNW765S9GmtMfkvdExOxak00O.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",['English'],[],[],[]
1059,38579,tt1392197,Marmaduke,50000000,2010-06-04,83761844,87.0,en,Marmaduke,5.1,474,/8mPX12xtkWBHUC3VigC5bRNprSU.jpg,"[10751, 35]","['Family', 'Comedy']",['English'],"[444, 1302, 508, 25]","['Dune Entertainment', 'Davis Entertainment', 'Regency Enterprises', '20th Century Fox']","['US', 'US', 'US', 'US']"
1060,32823,tt1226229,Get Him to the Greek,40000000,2010-06-04,90029656,109.0,en,Get Him to the Greek,5.9,1151,/gR2wdAE0dIWyaeOA2HFUMLm2LEJ.jpg,[35],['Comedy'],['English'],"[10105, 33, 7295, 158]","['Apatow Productions', 'Universal Pictures', 'Relativity Media', 'Spyglass Entertainment']","['US', 'US', 'US', 'US']"
1061,229860,tt1821675,Thieves,0,2010-06-04,0,0.0,en,Thieves,2.0,1,,"[28, 80]","['Action', 'Crime']",['English'],[17705],['New World Entertainment'],['']
1062,70557,tt1700814,Hal Sparks: Charmageddon,0,2010-06-04,0,63.0,en,Hal Sparks: Charmageddon,7.5,2,,[35],['Comedy'],['English'],[],[],[]
1063,37821,tt1103153,Killers,75000000,2010-06-04,98159963,100.0,en,Killers,5.9,1580,/y8hvu231glUxIJLd0HkkbT2NeqF.jpg,"[28, 35, 53, 10749]","['Action', 'Comedy', 'Thriller', 'Romance']",['English'],"[817, 1632, 60020]","['Katalyst Films', 'Lionsgate', 'Aversano Films']","['', 'US', '']"
1064,210894,tt1563771,An Affirmative Act,0,2010-06-04,0,93.0,en,An Affirmative Act,3.0,4,/x9oa4QRrUwz3PRzYRf2qC8FXt20.jpg,[],[],[],[],[],[]
1065,72801,tt1737782,The Windmill Farmer,2000,2010-06-05,0,5.0,en,The Windmill Farmer,6.0,10,,"[16, 10751]","['Animation', 'Family']",['No Language'],[],[],[]
1066,125941,tt1670992,Who Took the Bomp? Le Tigre on Tour,0,2010-06-05,0,67.0,en,Who Took the Bomp? Le Tigre on Tour,6.0,2,/eMpFAl9GZmwA7voB8NLuuIs0zuy.jpg,"[99, 10402]","['Documentary', 'Music']",['English'],[],[],[]
