tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year
tt3385516,X-Men: Apocalypse,X-Men: Apocalypse,2016,144.0,"Action,Adventure,Sci-Fi",7.0,356556,93,2016-05-27,X-Men: Apocalypse,178000000,155442489,542537546,2016
tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016,118.0,"Action,Thriller",6.1,121892,85,2016-10-21,Jack Reacher: Never Go Back,60000000,58697076,159946489,2016
tt3397884,Sicario,Sicario,2015,121.0,"Action,Crime,Drama",7.6,328548,100,2015-09-18,Sicario,30000000,46889293,84393749,2015
tt3401748,Oddball,Oddball,2015,95.0,"Adventure,Family",6.4,2124,63,2016-12-06,Oddball,7000000,0,10237229,2016
tt5811420,Oddball,Oddball,2016,5.0,Documentary,6.4,5,63,2016-12-06,Oddball,7000000,0,10237229,2016
tt3401882,Fist Fight,Fist Fight,2017,91.0,Comedy,5.6,35136,29,2017-02-17,Fist Fight,25000000,32187017,40286416,2017
tt3402236,Murder on the Orient Express,Murder on the Orient Express,2017,114.0,"Crime,Drama,Mystery",6.5,178603,95,2017-11-10,Murder on the Orient Express,55000000,102826543,345922730,2017
tt3406296,Chemical Cut,Chemical Cut,2016,83.0,Drama,5.4,111,25,2016-12-31,Chemical Cut,1000000,0,0,2016
tt3411444,Ferdinand,Ferdinand,2017,108.0,"Adventure,Animation,Comedy",6.7,40229,14,2017-12-15,Ferdinand,111000000,84410380,289847930,2017
tt3416532,A Monster Calls,A Monster Calls,2016,108.0,"Animation,Drama,Fantasy",7.5,70416,41,2017-01-06,A Monster Calls,43000000,3740823,46414530,2017
tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,2016,94.0,"Adventure,Animation,Comedy",5.7,48932,52,2016-07-22,Ice Age: Collision Course,105000000,64063008,402156682,2016
tt3421204,Horse Camp,Horse Camp,2017,108.0,Family,6.7,82,100,2014-12-31,Horse Camp,250000,0,0,2014
tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,94.0,"Action,Comedy,Crime",4.4,30828,60,2015-04-17,Paul Blart: Mall Cop 2,38000000,71091594,107650646,2015
tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,2017,140.0,"Action,Adventure,Drama",7.5,201943,52,2017-07-14,War for the Planet of the Apes,152000000,146880162,489592267,2017
tt3453052,10 Days in a Madhouse,10 Days in a Madhouse,2015,111.0,Drama,6.7,1114,48,2015-11-11,10 Days in a Madhouse,12000000,14616,14616,2015
tt3460252,The Hateful Eight,The Hateful Eight,2015,168.0,"Crime,Drama,Mystery",7.8,434966,33,2015-12-25,The Hateful Eight,62000000,54117416,147864886,2015
tt3464902,The Lobster,The Lobster,2015,119.0,"Comedy,Drama,Romance",7.1,182622,32,2016-03-25,The Lobster,4500000,9196278,18019834,2016
tt3469046,Despicable Me 3,Despicable Me 3,2017,89.0,"Adventure,Animation,Comedy",6.3,92580,30,2017-06-30,Despicable Me 3,75000000,264624300,1034727750,2017
tt3470600,Sing,Sing,2016,108.0,"Animation,Comedy,Family",7.1,115951,29,2016-12-21,Sing,75000000,270329045,634454789,2016
tt3480796,Vice,Vice,2015,96.0,"Action,Adventure,Sci-Fi",4.2,14436,100,2018-12-25,Vice,60000000,47836282,70883171,2018
tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855,100,2018-12-25,Vice,60000000,47836282,70883171,2018
tt3486626,The Nut Job 2: Nutty by Nature,The Nut Job 2: Nutty by Nature,2017,91.0,"Adventure,Animation,Comedy",5.5,4820,81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000,28370522,57438389,2017
tt3498820,Captain America: Civil War,Captain America: Civil War,2016,147.0,"Action,Adventure,Sci-Fi",7.8,583507,17,2016-05-06,Captain America: Civil War,250000000,408084349,1140069413,2016
tt3501632,Thor: Ragnarok,Thor: Ragnarok,2017,130.0,"Action,Adventure,Comedy",7.9,482995,82,2017-11-03,Thor: Ragnarok,180000000,315058289,846980024,2017
tt3504048,Housebound,Housebound,2014,107.0,"Comedy,Horror,Mystery",6.8,29757,7,2014-10-17,Housebound,1500000,0,236863,2014
tt3511596,Close Range,Close Range,2015,80.0,"Action,Crime",5.0,3974,74,2015-12-11,Close Range,3000000,0,0,2015
tt3521126,The Disaster Artist,The Disaster Artist,2017,104.0,"Biography,Comedy,Drama",7.4,111737,100,2017-12-01,The Disaster Artist,10000000,21120616,28717667,2017
tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253,62,2016-11-23,Moana,150000000,248757044,637517365,2016
tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,2016,98.0,"Action,Adventure,Thriller",5.7,67275,94,2016-08-26,Mechanic: Resurrection,40000000,21218403,109738840,2016
tt3523348,Destiny,Destiny,2014,105.0,"Drama,Music,Romance",7.8,36,84,2014-12-31,Destiny,750000,0,450,2014
tt3526286,#Horror,#Horror,2015,101.0,"Crime,Drama,Horror",3.0,3092,16,2015-11-20,#Horror,1500000,0,0,2015
tt3530002,The Night Before,The Night Before,2015,101.0,"Adventure,Comedy,Fantasy",6.4,58455,6,2015-11-20,The Night Before,25000000,43035725,52427346,2015
tt6006924,The Night Before,The Night Before,2017,81.0,Horror,4.7,150,6,2015-11-20,The Night Before,25000000,43035725,52427346,2015
tt3532216,American Made,American Made,2017,115.0,"Action,Biography,Comedy",7.2,131043,32,2017-09-29,American Made,50000000,51342000,135569212,2017
tt3551400,Unnatural,Unnatural,2015,89.0,"Action,Horror,Sci-Fi",4.0,1590,73,2015-12-31,Unnatural,3000000,0,0,2015
tt3553442,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,2016,112.0,"Biography,Comedy,Drama",6.6,46265,6,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,25350747,2016
tt3564472,Girls Trip,Girls Trip,2017,122.0,"Comedy,Drama",6.2,29321,36,2017-07-21,Girls Trip,28000000,115108515,140886353,2017
tt3564748,UnDivided,UnDivided,2013,66.0,Documentary,8.4,8,99,2015-02-03,UnDivided,250000,0,0,2015
tt3566698,Vaalu,Vaalu,2015,155.0,"Comedy,Romance",4.9,701,14,2015-12-31,Vaalu,1900000,0,12444,2015
tt3566920,The Other Side of the Door,The Other Side of the Door,2014,90.0,Drama,3.8,5,49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,2016
tt3702652,The Other Side of the Door,The Other Side of the Door,2016,96.0,Horror,5.3,15813,49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,2016
tt3569356,Not Cool,Not Cool,2014,93.0,"Comedy,Drama,Romance",4.5,5089,69,2014-09-19,Not Cool,800000,35688,35688,2014
tt3576728,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,2015,105.0,"Action,Adventure,Animation",8.0,16854,100,2018-02-02,Bilal: A New Breed of Hero,30000000,490973,648599,2018
tt3581098,Perfect Cowboy,Perfect Cowboy,2014,109.0,Drama,5.9,37,41,2015-11-10,Perfect Cowboy,200000,0,0,2015
tt3605418,Knock Knock,Knock Knock,2015,99.0,"Drama,Thriller",4.9,68328,62,2015-10-09,Knock Knock,2000000,36336,6328516,2015
tt6096414,Knock Knock,Knock Knock,2017,55.0,Horror,6.0,10,62,2015-10-09,Knock Knock,2000000,36336,6328516,2015
tt3606752,Cars 3,Cars 3,2017,102.0,"Adventure,Animation,Comedy",6.8,59408,5,2017-06-16,Cars 3,175000000,152901115,383541369,2017
tt3606756,Incredibles 2,Incredibles 2,2018,118.0,"Action,Adventure,Animation",7.7,203510,44,2018-06-15,Incredibles 2,200000000,608581744,1242520711,2018
tt3606888,A Street Cat Named Bob,A Street Cat Named Bob,2016,103.0,"Biography,Comedy,Drama",7.4,23204,31,2016-11-18,A Street Cat Named Bob,8000000,82703,17382693,2016
tt3612616,Mommy,Mommy,2014,139.0,Drama,8.1,43020,1,2015-01-23,Mommy,4900000,3498695,17536004,2015
tt3614530,Jem and the Holograms,Jem and the Holograms,2015,118.0,"Adventure,Drama,Family",4.1,6683,53,2015-10-23,Jem and the Holograms,5000000,2184640,2368937,2015
tt3622592,Paper Towns,Paper Towns,2015,109.0,"Comedy,Drama,Mystery",6.3,87742,68,2015-07-24,Paper Towns,12000000,32000304,85450484,2015
tt3623726,Ricki and the Flash,Ricki and the Flash,2015,101.0,"Comedy,Drama,Music",5.9,20932,95,2015-08-07,Ricki and the Flash,18000000,26839498,41166033,2015
tt3626436,Mutant World,Mutant World,2014,82.0,Sci-Fi,2.8,587,15,2015-05-26,Mutant World,1500000,0,0,2015
tt3628584,Barbershop: The Next Cut,Barbershop: The Next Cut,2016,111.0,"Comedy,Drama",5.9,13306,22,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,2016
tt3640424,Allied,Allied,2016,124.0,"Action,Drama,Romance",7.1,125741,47,2016-11-23,Allied,106000000,40098064,119266661,2016
tt3658772,Misconduct,Misconduct,2016,106.0,"Crime,Drama,Mystery",5.3,13550,15,2016-02-05,Misconduct,11000000,0,2352511,2016
tt3659388,The Martian,The Martian,2015,144.0,"Adventure,Drama,Sci-Fi",8.0,680116,46,2015-10-02,The Martian,108000000,228433663,655271443,2015
tt3666210,H.,H.,2014,93.0,"Drama,Sci-Fi,Thriller",5.9,443,42,2014-12-31,H.,200000,0,0,2014
tt3669462,Bodom,Bodom,2014,65.0,"Horror,Mystery,Thriller",5.6,308,54,2016-12-31,Bodom,1250000,0,726460,2016
tt3743042,Lake Bodom,Bodom,2016,85.0,"Horror,Mystery,Thriller",5.2,2648,54,2016-12-31,Bodom,1250000,0,726460,2016
tt3672840,Dragon Blade,Tian jiang xiong shi,2015,127.0,"Action,Adventure,Drama",6.0,16672,20,2015-09-04,Tian jiang xiong shi,65000000,74070,122519874,2015
tt3682448,Bridge of Spies,Bridge of Spies,2015,142.0,"Drama,History,Thriller",7.6,263004,10,2015-10-16,Bridge of Spies,40000000,72313754,162498338,2015
tt3682770,A Tale of Three Cities,San cheng ji,2015,130.0,Drama,6.0,206,50,2015-12-31,San cheng ji,12000000,0,1950194,2015
tt3683702,Fugly,Fugly,2014,134.0,"Drama,Thriller",4.7,920,56,2014-11-07,Fugly,4500000,0,0,2014
tt3687310,Criminal Activities,Criminal Activities,2015,94.0,"Crime,Drama,Thriller",5.8,7739,67,2015-11-20,Criminal Activities,7000000,0,386744,2015
tt3691740,The BFG,The BFG,2016,117.0,"Adventure,Family,Fantasy",6.4,69340,17,2016-07-01,The BFG,140000000,55483770,199646680,2016
tt3702088,Daisy Winters,Daisy Winters,2017,90.0,Drama,6.8,68,59,2017-12-01,Daisy Winters,4500000,0,0,2017
tt3707106,By the Sea,By the Sea,2015,122.0,"Drama,Romance",5.3,16206,97,2015-11-13,By the Sea,20000000,538460,3727746,2015
tt3713166,Unfriended,Unfriended,2014,83.0,"Horror,Mystery,Thriller",5.6,62043,14,2015-04-17,Unfriended,1000000,32789645,64364198,2015
tt3717252,Underworld: Blood Wars,Underworld: Blood Wars,2016,91.0,"Action,Adventure,Fantasy",5.8,62942,91,2017-01-06,Underworld: Blood Wars,35000000,30353973,81209222,2017
tt3717490,Power Rangers,Power Rangers,2017,124.0,"Action,Adventure,Sci-Fi",6.0,92013,94,2017-03-24,Power Rangers,120000000,85364450,142531552,2017
tt3719896,My All-American,My All-American,2015,118.0,"Biography,Drama,Sport",7.2,5058,85,2015-11-13,My All-American,20000000,2246000,2246000,2015
tt3721936,American Honey,American Honey,2016,163.0,"Adventure,Drama,Romance",7.0,31663,15,2016-09-30,American Honey,3500000,663247,2611750,2016
tt3721958,Irreplaceable,Irreplaceable,2014,109.0,Documentary,7.5,30,20,2015-02-24,Irreplaceable,600000,0,0,2015
tt3722070,The Lady in the Van,The Lady in the Van,2015,104.0,"Biography,Comedy,Drama",6.7,23105,47,2016-01-15,The Lady in the Van,6000000,10021175,42320503,2016
tt3731562,Kong: Skull Island,Kong: Skull Island,2017,118.0,"Action,Adventure,Fantasy",6.6,237720,78,2017-03-10,Kong: Skull Island,185000000,168052812,561072059,2017
tt3741700,Godzilla: King of the Monsters,Godzilla: King of the Monsters,2019,132.0,"Action,Adventure,Fantasy",6.7,36479,25,2019-05-31,Godzilla: King of the Monsters,170000000,85576941,299276941,2019
tt3741834,Lion,Lion,2016,118.0,"Biography,Drama",8.1,181601,60,2016-11-25,Lion,12000000,51739495,149570720,2016
tt4685968,Lion,Lion,2015,143.0,"Action,Drama,Romance",3.6,282,60,2016-11-25,Lion,12000000,51739495,149570720,2016
tt3742378,The Second Mother,Que Horas Ela Volta?,2015,112.0,"Comedy,Drama",7.8,10833,73,2015-08-28,Que Horas Ela Volta?,1200000,376976,3249041,2015
tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,2016,94.0,"Comedy,Romance",6.0,25933,77,2016-03-25,My Big Fat Greek Wedding 2,18000000,59689605,92096558,2016
tt3766354,The Equalizer 2,The Equalizer 2,2018,121.0,"Action,Crime,Thriller",6.7,97963,21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,2018
tt3774114,Snowden,Snowden,2016,134.0,"Biography,Drama,Thriller",7.3,119149,79,2016-09-16,Snowden,50000000,21587519,35380918,2016
tt3778644,Solo: A Star Wars Story,Solo: A Star Wars Story,2018,135.0,"Action,Adventure,Fantasy",7.0,226243,12,2018-05-25,Solo: A Star Wars Story,275000000,213767512,393151347,2018
tt3781476,Monster Hunt,Zhuo yao ji,2015,117.0,"Action,Adventure,Comedy",6.1,4158,81,2016-01-22,Zhuo yao ji,56000000,32766,359495591,2016
tt3783958,La La Land,La La Land,2016,128.0,"Comedy,Drama,Music",8.0,436070,92,2016-12-09,La La Land,20000000,151101803,426351163,2016
tt3787590,We Are Your Friends,We Are Your Friends,2015,96.0,"Drama,Music,Romance",6.2,32327,20,2015-08-28,We Are Your Friends,2000000,3591417,10153415,2015
tt3799694,The Nice Guys,The Nice Guys,2016,116.0,"Action,Comedy,Crime",7.4,240337,56,2016-05-20,The Nice Guys,50000000,36261763,59596747,2016
tt3802576,Brothers,Brothers,2015,156.0,"Action,Drama,Sport",6.7,10689,8,2015-08-14,Brothers,13000000,656688,17856688,2015
tt6447400,Brothers,Brothers,2017,95.0,"Action,Drama,War",5.2,8,8,2015-08-14,Brothers,13000000,656688,17856688,2015
tt3808342,Son of Saul,Saul fia,2015,107.0,"Drama,War",7.5,39232,45,2015-12-18,Saul fia,1700000,1777043,9696537,2015
tt3813310,Cop Car,Cop Car,2015,88.0,"Crime,Thriller",6.3,27081,71,2015-08-07,Cop Car,5000000,134552,143658,2015
tt3829266,The Predator,The Predator,2018,107.0,"Action,Adventure,Sci-Fi",5.4,94888,84,2018-09-14,The Predator,88000000,51024708,159487563,2018
tt3829920,Only the Brave,Only the Brave,2017,134.0,"Action,Biography,Drama",7.7,45482,75,2017-10-20,Only the Brave,38000000,18340051,24555177,2017
tt3832914,War Room,War Room,2015,120.0,Drama,6.5,11716,66,2015-08-28,War Room,3000000,67790117,73975239,2015
tt3835080,31,31,2016,102.0,"Horror,Thriller",5.1,15055,85,2016-10-21,31,1500000,779820,922727,2016
tt3838992,Yoga Hosers,Yoga Hosers,2016,88.0,"Action,Comedy,Fantasy",4.3,10483,86,2016-09-02,Yoga Hosers,5000000,0,22958,2016
tt3847958,Happy 40th,Happy 40th,2015,100.0,Drama,6.3,51,36,2014-12-31,Happy 40th,35000,0,0,2014
tt3850214,Dope,Dope,2015,103.0,"Comedy,Crime,Drama",7.2,76557,11,2015-06-19,Dope,7000000,17506470,18190831,2015
tt3850590,Krampus,Krampus,2015,98.0,"Comedy,Fantasy,Horror",6.2,55400,28,2015-12-04,Krampus,15000000,42725475,61788393,2015
tt3858372,Mune: Guardian of the Moon,"Mune, le gardien de la lune",2014,85.0,"Adventure,Animation,Comedy",7.2,5187,13,2017-09-26,"Mune, le gardien de la lune",17000000,0,14534046,2017
tt3859304,The Bronze,The Bronze,2015,100.0,"Comedy,Drama,Sport",6.0,9043,16,2016-03-18,The Bronze,3500000,615816,615816,2016
tt3861390,Dumbo,Dumbo,2019,112.0,"Adventure,Family,Fantasy",6.6,25072,22,2019-03-29,Dumbo,170000000,113883318,345004422,2019
tt3862750,The Perfect Guy,The Perfect Guy,2015,100.0,"Crime,Drama,Horror",5.6,8998,78,2015-09-11,The Perfect Guy,18000000,57027435,60278166,2015
tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,2015,163.0,"Action,Comedy,Drama",8.0,63747,86,2015-07-17,Bajrangi Bhaijaan,13000000,8178001,121778347,2015
tt3874544,The Boss Baby,The Boss Baby,2017,97.0,"Adventure,Animation,Comedy",6.3,93730,71,2017-03-31,The Boss Baby,125000000,175003033,510878762,2017
tt3881784,Stronger,Stronger,2017,119.0,"Biography,Drama",7.0,33464,90,2017-09-22,Stronger,30000000,4211129,8786752,2017
tt5738152,Stronger,Stronger,2017,125.0,Drama,6.8,22,90,2017-09-22,Stronger,30000000,4211129,8786752,2017
tt7130472,Stronger,Stronger,2016,47.0,"Action,Sport",8.4,8,90,2017-09-22,Stronger,30000000,4211129,8786752,2017
tt3890160,Baby Driver,Baby Driver,2017,113.0,"Action,Crime,Drama",7.6,363977,59,2017-06-28,Baby Driver,34000000,107825862,228104185,2017
tt3892618,Alleluia! The Devil's Carnival,Alleluia! The Devil's Carnival,2016,97.0,"Horror,Musical",6.9,534,87,2015-08-11,Alleluia! The Devil's Carnival,500000,0,0,2015
tt3922818,The Space Between Us,The Space Between Us,2017,120.0,"Adventure,Drama,Romance",6.4,41031,84,2017-02-03,The Space Between Us,30000000,7885294,16481405,2017
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112.0,"Action,Adventure,Comedy",6.0,77234,32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245328374,2016
tt3960412,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,2016,87.0,"Comedy,Music",6.7,47278,47,2016-06-03,Popstar: Never Stop Never Stopping,20000000,9496130,9537120,2016
tt3966404,Mustang,Mustang,2015,97.0,Drama,7.6,30899,21,2015-11-20,Mustang,1400000,845464,5552584,2015
tt3973612,Stories of Our Lives,Stories of Our Lives,2014,60.0,Drama,7.5,85,62,2014-12-31,Stories of Our Lives,15000,0,0,2014
tt3976258,Amidst the Devil's Wings,Amidst the Devil's Wings,2014,90.0,"Action,Crime,Drama",4.0,33,66,2015-12-08,Amidst the Devil's Wings,300000,0,0,2015
tt4003774,Meet the Mormons,Meet the Mormons,2014,78.0,Documentary,6.9,1897,9,2014-10-10,Meet the Mormons,2000000,6047363,6049171,2014
tt4030600,The Bye Bye Man,The Bye Bye Man,2017,96.0,"Drama,Fantasy,Horror",4.3,17743,77,2017-01-13,The Bye Bye Man,7400000,22395806,31187727,2017
tt4034228,Manchester by the Sea,Manchester by the Sea,2016,137.0,Drama,7.8,214557,30,2016-11-18,Manchester by the Sea,8500000,47695371,77733867,2016
tt4034354,Swiss Army Man,Swiss Army Man,2016,97.0,"Adventure,Comedy,Drama",7.0,91736,10,2016-06-24,Swiss Army Man,3000000,4210454,5837111,2016
tt4046784,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,2015,131.0,"Action,Sci-Fi,Thriller",6.3,201143,38,2015-09-18,Maze Runner: The Scorch Trials,61000000,81697192,310566162,2015
tt4052882,The Shallows,The Shallows,2016,86.0,"Drama,Horror,Thriller",6.3,106927,54,2016-06-24,The Shallows,13000000,55121623,118763442,2016
tt4056738,Do You Believe?,Do You Believe?,2015,120.0,Drama,6.1,6462,60,2015-03-20,Do You Believe?,2300000,12985600,14304931,2015
tt6960218,Do You Believe?,Do You Believe?,2017,71.0,"Fantasy,Horror",3.8,37,60,2015-03-20,Do You Believe?,2300000,12985600,14304931,2015
tt4060866,Code of Honor,Code of Honor,2016,106.0,"Action,Crime,Thriller",4.2,1961,47,2016-05-06,Code of Honor,8000000,0,0,2016
tt4062536,Green Room,Green Room,2015,95.0,"Horror,Music,Thriller",7.0,90773,46,2016-04-15,Green Room,5000000,3220371,3807503,2016
tt4062896,Rodeo Girl,Rodeo Girl,2016,108.0,"Adventure,Family",5.8,175,90,2015-12-31,Rodeo Girl,500000,0,0,2015
tt4063178,The Dog Lover,The Dog Lover,2016,101.0,Drama,5.6,620,100,2016-07-08,The Dog Lover,2000000,0,0,2016
tt4073790,The Darkest Minds,The Darkest Minds,2018,104.0,"Action,Adventure,Drama",5.7,21340,64,2018-08-03,The Darkest Minds,34000000,12695691,38361428,2018
tt4080386,Sardaar Ji,Sardaar Ji,2015,141.0,"Comedy,Fantasy,Horror",6.5,1182,95,2015-12-31,Sardaar Ji,2700000,0,8200000,2015
tt4082068,Dheepan,Dheepan,2015,115.0,"Crime,Drama",7.2,12312,12,2016-05-06,Dheepan,9000000,248795,7704357,2016
tt4094724,The Purge: Election Year,The Purge: Election Year,2016,108.0,"Action,Horror,Sci-Fi",6.0,80254,42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,2016
tt4103724,Forever My Girl,Forever My Girl,2018,108.0,"Drama,Music,Romance",6.7,10316,98,2018-01-19,Forever My Girl,3500000,16376066,16376066,2018
tt4106376,American Renegades,Renegades,2017,106.0,"Action,Adventure,Crime",5.4,7095,20,2019-01-22,Renegades,77500000,0,1521672,2019
tt4116284,The Lego Batman Movie,The Lego Batman Movie,2017,104.0,"Action,Animation,Comedy",7.3,116433,41,2017-02-10,The Lego Batman Movie,80000000,175750384,310660018,2017
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,2018,134.0,"Adventure,Family,Fantasy",6.6,163151,60,2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,200000000,159555901,652220086,2018
tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,111.0,"Biography,Comedy,Drama",6.8,44970,22,2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,2016
tt4139124,Keanu,Keanu,2016,100.0,"Action,Comedy,Crime",6.3,41560,70,2016-04-29,Keanu,15000000,20591853,20688141,2016
tt4154664,Captain Marvel,Captain Marvel,2019,123.0,"Action,Adventure,Sci-Fi",7.0,296225,96,2019-03-08,Captain Marvel,175000000,426525952,1123061550,2019
tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",8.5,670926,7,2018-04-27,Avengers: Infinity War,300000000,678815482,2048134200,2018
tt4154916,Replicas,Replicas,2018,107.0,"Drama,Sci-Fi,Thriller",5.4,17336,62,2012-11-09,Replicas,4000000,0,0,2012
tt4158096,Free Fire,Free Fire,2016,91.0,"Action,Comedy,Crime",6.4,35954,83,2017-04-21,Free Fire,10000000,1799322,3793739,2017
tt4162992,Rotor DR1,Rotor DR1,2015,98.0,"Family,Sci-Fi",3.4,280,35,2015-10-20,Rotor DR1,350000,0,0,2015
tt4170206,Red,Red,2014,107.0,Drama,8.4,8,63,2010-10-15,Red,60000000,90380162,196439693,2010
tt8851190,Red,Red,2018,90.0,Drama,8.1,26,63,2010-10-15,Red,60000000,90380162,196439693,2010
tt4183692,Woodlawn,Woodlawn,2015,123.0,"Drama,Sport",6.5,6070,81,2015-10-16,Woodlawn,13000000,14394097,14403703,2015
tt4191580,Meet the Blacks,Meet the Blacks,2016,94.0,"Comedy,Horror",5.9,34669,39,2016-04-01,Meet the Blacks,900000,9097072,9097072,2016
tt4196450,The Birth of a Nation,The Birth of a Nation,2016,120.0,"Biography,Drama,History",6.4,18442,17,2016-10-07,The Birth of a Nation,10000000,15861566,16891011,2016
