tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_datetime,datetime_year
tt2358925,Unfinished Business,Unfinished Business,2015,91.0,"Comedy,Drama",5.4,29004.0,32,"Mar 6, 2015",Unfinished Business,35000000,10219501,13214051,2015-03-06,2015
tt7316906,Unfinished Business,Unfinished Business,2017,60.0,Drama,,,32,"Mar 6, 2015",Unfinished Business,35000000,10219501,13214051,2015-03-06,2015
tt2134186,Triangle,Triangle,2011,62.0,"Family,Fantasy,Music",,,52,"Feb 10, 2010",Triangle,12000000,0,1594955,2010-02-10,2010
tt4309446,Triangle,Triangle,2014,63.0,Documentary,,,52,"Feb 10, 2010",Triangle,12000000,0,1594955,2010-02-10,2010
tt2139721,The Hadza: Last of the First,The Hadza: Last of the First,2014,71.0,Documentary,7.7,10.0,3,"Dec 31, 2014",The Hadza: Last of the First,650000,0,0,2014-12-31,2014
tt2139881,Long Shot,Long Shot,2019,125.0,"Comedy,Romance",7.2,12814.0,75,"May 3, 2019",Long Shot,40000000,30202860,43711031,2019-05-03,2019
tt2702692,Long Shot,Long Shot,2015,33.0,"Biography,Documentary",,,75,"May 3, 2019",Long Shot,40000000,30202860,43711031,2019-05-03,2019
tt2140037,Jane Got a Gun,Jane Got a Gun,2015,98.0,"Action,Drama,Western",5.9,19051.0,12,"Jan 29, 2016",Jane Got a Gun,25000000,1513793,3771345,2016-01-29,2016
tt2140373,Saving Mr. Banks,Saving Mr. Banks,2013,125.0,"Biography,Comedy,Drama",7.5,140678.0,37,"Dec 13, 2013",Saving Mr. Banks,35000000,83299761,114962525,2013-12-13,2013
tt2140479,The Accountant,The Accountant,2016,128.0,"Action,Crime,Drama",7.3,233022.0,100,"Oct 14, 2016",The Accountant,40000000,86260045,152962083,2016-10-14,2016
tt2140619,Two Night Stand,Two Night Stand,2014,86.0,"Comedy,Romance",6.4,60510.0,60,"Sep 26, 2014",Two Night Stand,1600000,15600,868081,2014-09-26,2014
tt2141739,Food Chains,Food Chains,2014,83.0,Documentary,7.2,328.0,36,"Nov 21, 2014",Food Chains,913000,0,176,2014-11-21,2014
tt2145676,Midnight Cabaret,Midnight Cabaret,2012,78.0,"Action,Crime,Drama",6.4,19.0,62,"Aug 7, 2013",Midnight Cabaret,300000,0,0,2013-08-07,2013
tt2147225,Black November,Black November,2012,95.0,"Action,Crime,Drama",5.4,489.0,74,"Jan 9, 2015",Black November,7500000,0,32572,2015-01-09,2015
tt2149137,Snow White: A Deadly Summer,Snow White: A Deadly Summer,2012,83.0,Horror,2.2,679.0,11,"Mar 20, 2012",Snow White: A Deadly Summer,1000000,0,0,2012-03-20,2012
tt2159988,The Walk,The Walk,2015,89.0,"Crime,Thriller",6.8,126.0,33,"Sep 30, 2015",The Walk,35000000,10161183,61492104,2015-09-30,2015
tt3488710,The Walk,The Walk,2015,123.0,"Adventure,Biography,Drama",7.3,109714.0,33,"Sep 30, 2015",The Walk,35000000,10161183,61492104,2015-09-30,2015
tt2165765,Fear Clinic,Fear Clinic,2014,95.0,Horror,5.0,6256.0,19,"Feb 10, 2015",Fear Clinic,1000000,0,0,2015-02-10,2015
tt2166214,Khiladi 786,Khiladi 786,2012,141.0,"Action,Comedy",4.4,5648.0,12,"Dec 7, 2012",Khiladi 786,5600000,385422,14683763,2012-12-07,2012
tt2167202,Getaway,Getaway,2013,90.0,"Action,Crime,Thriller",4.4,22157.0,20,"Aug 30, 2013",Getaway,18000000,10501938,11813989,2013-08-30,2013
tt2170299,Bad Words,Bad Words,2013,89.0,"Comedy,Drama",6.7,44061.0,44,"Mar 14, 2014",Bad Words,10000000,7779614,7843145,2014-03-14,2014
tt2170439,Horrible Bosses 2,Horrible Bosses 2,2014,108.0,"Comedy,Crime",6.3,144442.0,31,"Nov 26, 2014",Horrible Bosses 2,40000000,54445357,105945357,2014-11-26,2014
tt2170593,St. Vincent,St. Vincent,2014,102.0,"Comedy,Drama",7.3,89372.0,61,"Oct 10, 2014",St. Vincent,13000000,44137712,54837234,2014-10-10,2014
tt2172934,3 Days to Kill,3 Days to Kill,2014,117.0,"Action,Drama,Thriller",6.2,81681.0,64,"Feb 21, 2014",3 Days to Kill,28000000,30697999,38959900,2014-02-21,2014
tt2172935,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music,7.2,15592.0,37,"Sep 27, 2013",Metallica Through the Never,18000000,3419967,9082906,2013-09-27,2013
tt2176013,Jab Tak Hai Jaan,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",6.8,48364.0,64,"Nov 13, 2012",Jab Tak Hai Jaan,9200000,3047539,5806666,2012-11-13,2012
tt2176228,As It Is in Heaven,As It Is in Heaven,2014,86.0,Drama,7.3,73.0,100,"Jul 11, 2014",As It Is in Heaven,450000,13486,13486,2014-07-11,2014
tt2177771,The Monuments Men,The Monuments Men,2014,118.0,"Comedy,Drama,History",6.1,117638.0,14,"Feb 7, 2014",The Monuments Men,70000000,78031620,158702748,2014-02-07,2014
tt2178470,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,2013,160.0,"Comedy,Drama,Musical",7.1,33971.0,54,"May 31, 2013",Yeh Jawaani Hai Deewani,8300000,3827466,50827466,2013-05-31,2013
tt2179136,American Sniper,American Sniper,2014,133.0,"Action,Biography,Drama",7.3,401915.0,57,"Dec 25, 2014",American Sniper,58000000,350126372,547326372,2014-12-25,2014
tt2180333,Crowsnest,Crowsnest,2012,84.0,"Horror,Mystery,Thriller",3.9,1481.0,84,"Sep 7, 2012",Crowsnest,1200000,0,0,2012-09-07,2012
tt2180411,Into the Woods,Into the Woods,2014,125.0,"Adventure,Comedy,Drama",6.0,123577.0,77,"Dec 25, 2014",Into the Woods,56200000,128002372,213116401,2014-12-25,2014
tt2181837,Bending Steel,Bending Steel,2013,92.0,Documentary,7.9,60.0,24,"Aug 4, 2015",Bending Steel,50000,0,0,2015-08-04,2015
tt2182972,Song One,Song One,2014,86.0,"Drama,Music",5.8,8559.0,87,"Jan 23, 2015",Song One,6000000,32251,437089,2015-01-23,2015
tt2183034,Earth to Echo,Earth to Echo,2014,91.0,"Adventure,Family,Sci-Fi",5.8,17627.0,62,"Jul 2, 2014",Earth to Echo,13000000,38934842,42174545,2014-07-02,2014
tt2184339,The Purge,The Purge,2013,85.0,"Horror,Thriller",5.7,183549.0,67,"Jun 7, 2013",The Purge,3000000,64473115,91266581,2013-06-07,2013
tt2187884,Escape from Tomorrow,Escape from Tomorrow,2013,90.0,"Drama,Fantasy,Horror",5.2,8665.0,100,"Oct 11, 2013",Escape from Tomorrow,650000,171962,171962,2013-10-11,2013
tt2190180,The Sound and the Shadow,The Sound and the Shadow,2014,90.0,"Comedy,Mystery,Thriller",7.9,37.0,89,"Dec 31, 2014",The Sound and the Shadow,500000,0,0,2014-12-31,2014
tt2191701,Grown Ups 2,Grown Ups 2,2013,101.0,Comedy,5.4,128500.0,48,"Jul 12, 2013",Grown Ups 2,80000000,133668525,247023808,2013-07-12,2013
tt2193215,The Counselor,The Counselor,2013,117.0,"Crime,Drama,Thriller",5.3,92096.0,58,"Oct 25, 2013",The Counselor,25000000,16973715,71009334,2013-10-25,2013
tt2194499,About Time,About Time,2013,123.0,"Comedy,Drama,Fantasy",7.8,263136.0,95,"Nov 1, 2013",About Time,12000000,15323921,89309178,2013-11-01,2013
tt2199571,Run All Night,Run All Night,2015,114.0,"Action,Drama,Thriller",6.6,94131.0,70,"Mar 13, 2015",Run All Night,50000000,26461644,66961644,2015-03-13,2015
tt2202408,Transcendence,Transcendence,2012,98.0,Drama,6.1,22.0,2,"Apr 18, 2014",Transcendence,100000000,23022309,103039258,2014-04-18,2014
tt2209764,Transcendence,Transcendence,2014,119.0,"Action,Drama,Sci-Fi",6.3,204481.0,2,"Apr 18, 2014",Transcendence,100000000,23022309,103039258,2014-04-18,2014
tt2339048,Transcendence,Transcendence,2012,45.0,MISSING,,,2,"Apr 18, 2014",Transcendence,100000000,23022309,103039258,2014-04-18,2014
tt2203939,The Other Woman,The Other Woman,2014,109.0,"Comedy,Romance",6.0,122889.0,2,"Apr 25, 2014",The Other Woman,40000000,83911193,195111193,2014-04-25,2014
tt2205401,Addicted,Addicted,2014,106.0,"Drama,Thriller",5.2,7640.0,96,"Oct 10, 2014",Addicted,5000000,17390770,17499242,2014-10-10,2014
tt3435418,Addicted,Addicted,2014,97.0,"Documentary,Music",,,96,"Oct 10, 2014",Addicted,5000000,17390770,17499242,2014-10-10,2014
tt5396774,Addicted,Addicted,2013,55.0,Comedy,,,96,"Oct 10, 2014",Addicted,5000000,17390770,17499242,2014-10-10,2014
tt6949630,Addicted,Addicted,2017,54.0,Drama,,,96,"Oct 10, 2014",Addicted,5000000,17390770,17499242,2014-10-10,2014
tt2209418,Before Midnight,Before Midnight,2013,109.0,"Drama,Romance",7.9,123107.0,99,"May 24, 2013",Before Midnight,3000000,8110621,23251930,2013-05-24,2013
tt2215463,Survivor,Survivor,2012,81.0,"Biography,Crime,Documentary",9.0,45.0,11,"May 29, 2015",Survivor,20000000,0,1703281,2015-05-29,2015
tt3247714,Survivor,Survivor,2015,96.0,"Action,Crime,Thriller",5.6,28614.0,11,"May 29, 2015",Survivor,20000000,0,1703281,2015-05-29,2015
tt3297792,Survivor,Survivor,2014,93.0,"Action,Adventure,Fantasy",4.1,1750.0,11,"May 29, 2015",Survivor,20000000,0,1703281,2015-05-29,2015
tt5684336,Survivor,Survivor,2016,87.0,"Crime,Thriller",,,11,"May 29, 2015",Survivor,20000000,0,1703281,2015-05-29,2015
tt2215673,The Timber,The Timber,2015,81.0,"Action,Adventure,Drama",4.9,1292.0,85,"Oct 6, 2015",The Timber,2100000,0,0,2015-10-06,2015
tt2215719,Katy Perry: Part of Me,Katy Perry: Part of Me,2012,93.0,"Documentary,Music",5.9,13034.0,79,"Jul 5, 2012",Katy Perry: Part of Me,12000000,25326071,32700439,2012-07-05,2012
tt2223990,Draft Day,Draft Day,2014,110.0,"Drama,Sport",6.8,48812.0,36,"Apr 11, 2014",Draft Day,25000000,28842237,29847480,2014-04-11,2014
tt2226178,The Jungle Book,The Jungle Book,2014,64.0,Animation,7.0,59.0,97,"Apr 15, 2016",The Jungle Book,175000000,364001123,962854547,2016-04-15,2016
tt3040964,The Jungle Book,The Jungle Book,2016,106.0,"Adventure,Drama,Family",7.4,240821.0,97,"Apr 15, 2016",The Jungle Book,175000000,364001123,962854547,2016-04-15,2016
tt2226519,Plush,Plush,2013,99.0,"Drama,Music,Thriller",5.4,3462.0,73,"Sep 13, 2013",Plush,2000000,3080,28864,2013-09-13,2013
tt2229377,Enter the Dangerous Mind,Enter the Dangerous Mind,2013,88.0,Thriller,5.2,915.0,67,"Feb 6, 2015",Enter the Dangerous Mind,3000000,0,0,2015-02-06,2015
tt2229499,Don Jon,Don Jon,2013,90.0,"Comedy,Drama,Romance",6.6,216350.0,18,"Sep 27, 2013",Don Jon,5500000,24477704,41268579,2013-09-27,2013
tt2231253,Wild Card,Wild Card,2015,92.0,"Action,Crime,Drama",5.6,46463.0,5,"Jan 30, 2015",Wild Card,30000000,3200,4315789,2015-01-30,2015
tt2231461,Rampage,Rampage,2018,107.0,"Action,Adventure,Sci-Fi",6.1,115891.0,90,"Apr 13, 2018",Rampage,120000000,101028233,428056280,2018-04-13,2018
tt2233624,Kin,Kin,2012,45.0,"Drama,Music",8.6,46.0,88,"Aug 31, 2018",Kin,30000000,5718096,10096821,2018-08-31,2018
tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",5.7,9048.0,88,"Aug 31, 2018",Kin,30000000,5718096,10096821,2018-08-31,2018
tt2234025,Coffee Town,Coffee Town,2013,87.0,Comedy,6.6,4666.0,91,"Jul 9, 2013",Coffee Town,2000000,0,0,2013-07-09,2013
tt2234155,The Internship,The Internship,2013,119.0,Comedy,6.3,179817.0,63,"Jun 7, 2013",The Internship,58000000,44672764,93672764,2013-06-07,2013
tt2235108,Dear White People,Dear White People,2014,108.0,"Comedy,Drama,Romance",6.1,23321.0,51,"Oct 17, 2014",Dear White People,1250000,4404154,5403771,2014-10-17,2014
tt2239822,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,2017,137.0,"Action,Adventure,Fantasy",6.5,139792.0,90,"Jul 21, 2017",Valerian and the City of a Thousand Planets,180000000,40479370,215098356,2017-07-21,2017
tt2239832,Think Like a Man Too,Think Like a Man Too,2014,106.0,"Comedy,Romance",5.8,18533.0,36,"Jun 20, 2014",Think Like a Man Too,24000000,65028687,70027933,2014-06-20,2014
tt2241351,Money Monster,Money Monster,2016,98.0,"Crime,Drama,Thriller",6.5,86607.0,98,"May 13, 2016",Money Monster,27000000,41012075,93466095,2016-05-13,2016
tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller",6.5,33.0,57,"Oct 3, 2014",Left Behind,16000000,14019924,20769209,2014-10-03,2014
tt2467046,Left Behind,Left Behind,2014,110.0,"Action,Drama,Fantasy",3.1,33515.0,57,"Oct 3, 2014",Left Behind,16000000,14019924,20769209,2014-10-03,2014
tt5970386,Left Behind,Left Behind,2016,24.0,"Documentary,Drama",,,57,"Oct 3, 2014",Left Behind,16000000,14019924,20769209,2014-10-03,2014
tt2243537,A Haunted House,A Haunted House,2013,86.0,"Comedy,Fantasy",5.1,40308.0,12,"Jan 11, 2013",A Haunted House,2500000,40041683,59922558,2013-01-11,2013
tt2245084,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",7.8,371204.0,29,"Nov 7, 2014",Big Hero 6,165000000,222527828,652127828,2014-11-07,2014
tt2246526,Born to Fly: Elizabeth Streb vs. Gravity,Born to Fly: Elizabeth Streb vs. Gravity,2014,82.0,"Action,Biography,Documentary",6.7,47.0,65,"Sep 10, 2014",Born to Fly: Elizabeth Streb vs. Gravity,500000,1822,1822,2014-09-10,2014
tt2247476,When the Game Stands Tall,When the Game Stands Tall,2014,115.0,"Drama,Family,Sport",6.7,14498.0,50,"Aug 22, 2014",When the Game Stands Tall,15000000,30127963,30138912,2014-08-22,2014
tt2248739,Departure,Departure,2015,109.0,"Drama,Romance",6.7,1680.0,3,"Mar 7, 2017",Departure,1100000,0,27561,2017-03-07,2017
tt5299312,Departure,Departure,2016,86.0,"Drama,Romance",,,3,"Mar 7, 2017",Departure,1100000,0,27561,2017-03-07,2017
tt2249221,Zulu,Zulu,2013,110.0,"Crime,Drama,Thriller",6.7,16607.0,82,"Dec 31, 2013",Zulu,16000000,0,1844228,2013-12-31,2013
tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",7.5,426302.0,99,"Jul 7, 2017",Spider-Man: Homecoming,175000000,334201140,880166350,2017-07-07,2017
tt2262227,The Book of Life,The Book of Life,2014,95.0,"Adventure,Animation,Comedy",7.3,59486.0,35,"Oct 17, 2014",The Book of Life,50000000,50151543,97651543,2014-10-17,2014
tt6716346,The Book of Life,The Book of Life,2017,120.0,Thriller,6.7,7.0,35,"Oct 17, 2014",The Book of Life,50000000,50151543,97651543,2014-10-17,2014
tt2262282,The Founder,Der Gründer,2012,108.0,"Comedy,Sci-Fi",5.9,33.0,90,"Jan 20, 2017",The Founder,15000000,12786053,24403192,2017-01-20,2017
tt4276820,The Founder,The Founder,2016,115.0,"Biography,Drama,History",7.2,97841.0,90,"Jan 20, 2017",The Founder,15000000,12786053,24403192,2017-01-20,2017
tt2263814,The Maid's Room,The Maid's Room,2013,98.0,Thriller,4.5,882.0,18,"Aug 8, 2014",The Maid's Room,600000,0,0,2014-08-08,2014
tt2265398,Drinking Buddies,Drinking Buddies,2013,90.0,"Comedy,Drama,Romance",6.1,53546.0,45,"Aug 23, 2013",Drinking Buddies,500000,343706,407100,2013-08-23,2013
tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation",7.1,116166.0,11,"Jan 29, 2016",Kung Fu Panda 3,140000000,143528619,517599142,2016-01-29,2016
tt2267998,Gone Girl,Gone Girl,2014,149.0,"Drama,Mystery,Thriller",8.1,761592.0,36,"Oct 3, 2014",Gone Girl,61000000,167767189,368567189,2014-10-03,2014
tt2268016,Magic Mike XXL,Magic Mike XXL,2015,115.0,"Comedy,Drama,Music",5.6,48497.0,66,"Jul 1, 2015",Magic Mike XXL,14500000,66013057,123660597,2015-07-01,2015
tt2271563,Forsaken,Forsaken,2015,90.0,"Action,Drama,Western",6.3,9199.0,54,"Feb 19, 2016",Forsaken,18000000,0,0,2016-02-19,2016
tt2700194,Forsaken,Prishelets,2018,95.0,"Adventure,Drama,Sci-Fi",3.1,129.0,54,"Feb 19, 2016",Forsaken,18000000,0,0,2016-02-19,2016
tt4798436,Forsaken,Forsaken,2015,80.0,Drama,4.6,13.0,54,"Feb 19, 2016",Forsaken,18000000,0,0,2016-02-19,2016
tt5127300,Forsaken,Forsaken,2016,89.0,Horror,2.1,502.0,54,"Feb 19, 2016",Forsaken,18000000,0,0,2016-02-19,2016
tt5811154,Forsaken,Forsaken,2017,86.0,Thriller,5.0,76.0,54,"Feb 19, 2016",Forsaken,18000000,0,0,2016-02-19,2016
tt2274648,Hellboy,Hellboy,2019,120.0,"Action,Adventure,Fantasy",5.4,19534.0,77,"Apr 12, 2019",Hellboy,50000000,21903748,40725492,2019-04-12,2019
tt2277308,Friend Request,Friend Request,2013,91.0,Thriller,4.0,116.0,48,"Sep 22, 2017",Friend Request,9900000,3759078,11310835,2017-09-22,2017
tt3352390,Friend Request,Friend Request,2016,92.0,"Horror,Thriller",5.3,21704.0,48,"Sep 22, 2017",Friend Request,9900000,3759078,11310835,2017-09-22,2017
tt4859526,Friend Request,Friend Request,2015,106.0,Horror,4.9,14.0,48,"Sep 22, 2017",Friend Request,9900000,3759078,11310835,2017-09-22,2017
tt2277860,Finding Dory,Finding Dory,2016,97.0,"Adventure,Animation,Comedy",7.3,213542.0,46,"Jun 17, 2016",Finding Dory,200000000,486295561,1021215193,2016-06-17,2016
tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,2014,99.0,"Adventure,Comedy,Crime",8.1,633604.0,27,"Mar 7, 2014",The Grand Budapest Hotel,31000000,59076019,163981261,2014-03-07,2014
tt2279339,Love the Coopers,Love the Coopers,2015,107.0,"Comedy,Fantasy,Romance",5.8,18018.0,98,"Nov 13, 2015",Love the Coopers,18000000,26302731,42227490,2015-11-13,2015
tt2279373,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,2015,92.0,"Adventure,Animation,Comedy",6.0,43560.0,74,"Feb 6, 2015",The SpongeBob Movie: Sponge Out of Water,74000000,162994032,311013181,2015-02-06,2015
tt2281587,Muppets Most Wanted,Muppets Most Wanted,2014,107.0,"Adventure,Comedy,Crime",6.4,29018.0,20,"Mar 21, 2014",Muppets Most Wanted,55000000,51178893,79312301,2014-03-21,2014
tt2283336,Men in Black: International,Men in Black: International,2019,115.0,"Action,Adventure,Comedy",,,42,"Jun 14, 2019",Men in Black: International,110000000,3100000,3100000,2019-06-14,2019
tt2283362,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,2017,119.0,"Action,Adventure,Comedy",7.0,242735.0,38,"Dec 20, 2017",Jumanji: Welcome to the Jungle,90000000,404508916,964496193,2017-12-20,2017
tt2290113,Along the Roadside,Along the Roadside,2013,108.0,"Comedy,Music,Romance",6.8,392.0,91,"Mar 24, 2015",Along the Roadside,250000,0,3234,2015-03-24,2015
tt2292959,The Canyons,The Canyons,2013,99.0,"Drama,Thriller",3.8,9838.0,84,"Aug 2, 2013",The Canyons,250000,59671,62375,2013-08-02,2013
tt2293640,Minions,Minions,2015,91.0,"Adventure,Animation,Comedy",6.4,193917.0,73,"Jul 10, 2015",Minions,74000000,336045770,1160336173,2015-07-10,2015
tt2294449,22 Jump Street,22 Jump Street,2014,112.0,"Action,Comedy,Crime",7.0,319504.0,85,"Jun 13, 2014",22 Jump Street,50000000,191719337,331333876,2014-06-13,2014
tt2294785,Red,Red,2012,26.0,"Biography,Documentary,Drama",,,63,"Oct 15, 2010",Red,60000000,90380162,196439693,2010-10-15,2010
tt4136848,Red,Red,2014,82.0,"Documentary,History",,,63,"Oct 15, 2010",Red,60000000,90380162,196439693,2010-10-15,2010
tt4170206,Red,Red,2014,107.0,Drama,8.4,8.0,63,"Oct 15, 2010",Red,60000000,90380162,196439693,2010-10-15,2010
tt8851190,Red,Red,2018,90.0,Drama,8.1,26.0,63,"Oct 15, 2010",Red,60000000,90380162,196439693,2010-10-15,2010
tt2294916,The Image Revolution,The Image Revolution,2014,81.0,"Biography,Documentary",7.2,156.0,26,"Dec 31, 2014",The Image Revolution,50000,0,0,2014-12-31,2014
tt2295722,Falcon Rising,Falcon Rising,2014,103.0,"Action,Adventure",5.8,6955.0,54,"Sep 4, 2014",Falcon Rising,4500000,11774,11774,2014-09-04,2014
tt2296697,Concussion,Concussion,2013,96.0,Drama,5.7,3813.0,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790,2015-12-25,2015
tt3322364,Concussion,Concussion,2015,123.0,"Biography,Drama,Sport",7.1,77576.0,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790,2015-12-25,2015
tt2296777,Sherlock Gnomes,Sherlock Gnomes,2018,86.0,"Adventure,Animation,Comedy",5.1,8030.0,54,"Mar 23, 2018",Sherlock Gnomes,59000000,43242871,87527651,2018-03-23,2018
tt2298738,Miss Julie,Fröken Julie,2013,85.0,"Drama,Romance",4.1,116.0,33,"May 5, 2015",Miss Julie,5500000,0,863895,2015-05-05,2015
tt2667960,Miss Julie,Miss Julie,2014,129.0,"Drama,Romance",5.5,4598.0,33,"May 5, 2015",Miss Julie,5500000,0,863895,2015-05-05,2015
tt2302755,Olympus Has Fallen,Olympus Has Fallen,2013,119.0,"Action,Thriller",6.5,235443.0,9,"Mar 22, 2013",Olympus Has Fallen,70000000,98927592,172878928,2013-03-22,2013
tt2304459,23 Blast,23 Blast,2014,98.0,"Drama,Family,Sport",6.5,1567.0,64,"Oct 24, 2014",23 Blast,1000000,549185,549185,2014-10-24,2014
tt2304771,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,2013,141.0,"Biography,Drama,History",7.1,25027.0,35,"Nov 29, 2013",Mandela: Long Walk to Freedom,35000000,8323085,29890402,2013-11-29,2013
tt2304933,The 5th Wave,The 5th Wave,2016,112.0,"Action,Adventure,Drama",5.2,90788.0,69,"Jan 22, 2016",The 5th Wave,38000000,34912982,111336398,2016-01-22,2016
tt2305051,Wild,Wild,2014,115.0,"Adventure,Biography,Drama",7.1,110138.0,33,"Dec 3, 2014",Wild,15000000,37880356,52460543,2014-12-03,2014
tt4071086,Wild,Wild,2016,97.0,Drama,6.5,1224.0,33,"Dec 3, 2014",Wild,15000000,37880356,52460543,2014-12-03,2014
tt6383452,Wild,Wild,2018,80.0,Documentary,6.8,96.0,33,"Dec 3, 2014",Wild,15000000,37880356,52460543,2014-12-03,2014
tt7480724,Wild,Sauvages,2018,92.0,"Drama,Romance",4.9,17.0,33,"Dec 3, 2014",Wild,15000000,37880356,52460543,2014-12-03,2014
tt8844252,Wild,Pere,2018,60.0,Documentary,,,33,"Dec 3, 2014",Wild,15000000,37880356,52460543,2014-12-03,2014
tt2309260,The Gallows,The Gallows,2015,81.0,"Horror,Mystery,Thriller",4.2,17763.0,80,"Jul 10, 2015",The Gallows,100000,22764410,41656474,2015-07-10,2015
