,tconst,primary_title,original_title_x,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date_x,movie,production_budget,domestic_gross,worldwide_gross,release_year,genre_ids,tmdb_id,original_language,original_title_y,popularity,release_date_y,title,vote_average,vote_count
2440,tt4062536,Green Room,Green Room,2015,95.0,"Horror,Music,Thriller",7.0,90773.0,46,2016-04-15,Green Room,5000000,3220371,3807503,2016,"[27, 80, 53]",313922,en,Green Room,9.943,2016-04-15,Green Room,6.8,1314
2441,tt4062896,Rodeo Girl,Rodeo Girl,2016,108.0,"Adventure,Family",5.8,175.0,90,2015-12-31,Rodeo Girl,500000,0,0,2015,[10751],379532,en,Rodeo Girl,0.809,2016-01-05,Rodeo Girl,5.1,6
2442,tt4063178,The Dog Lover,The Dog Lover,2016,101.0,Drama,5.6,620.0,100,2016-07-08,The Dog Lover,2000000,0,0,2016,[18],394047,en,The Dog Lover,1.61,2016-07-08,The Dog Lover,5.9,11
2443,tt4073790,The Darkest Minds,The Darkest Minds,2018,104.0,"Action,Adventure,Drama",5.7,21340.0,64,2018-08-03,The Darkest Minds,34000000,12695691,38361428,2018,"[878, 53]",445651,en,The Darkest Minds,23.967,2018-08-03,The Darkest Minds,6.8,1158
2444,tt4094724,The Purge: Election Year,The Purge: Election Year,2016,108.0,"Action,Horror,Sci-Fi",6.0,80254.0,42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,2016,"[28, 27, 53]",316727,en,The Purge: Election Year,18.975,2016-07-01,The Purge: Election Year,6.3,2900
2445,tt4103724,Forever My Girl,Forever My Girl,2018,108.0,"Drama,Music,Romance",6.7,10316.0,98,2018-01-19,Forever My Girl,3500000,16376066,16376066,2018,"[10749, 18, 10402]",417261,en,Forever My Girl,15.953,2018-01-26,Forever My Girl,7.4,406
2446,tt4116284,The Lego Batman Movie,The Lego Batman Movie,2017,104.0,"Action,Animation,Comedy",7.3,116433.0,41,2017-02-10,The Lego Batman Movie,80000000,175750384,310660018,2017,"[28, 16, 35, 10751, 14]",324849,en,The Lego Batman Movie,19.352,2017-02-10,The Lego Batman Movie,7.2,2882
2447,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,2018,134.0,"Adventure,Family,Fantasy",6.6,163151.0,60,2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,200000000,159555901,652220086,2018,[12],338952,en,Fantastic Beasts: The Crimes of Grindelwald,48.508,2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,6.9,4870
2448,tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,111.0,"Biography,Comedy,Drama",6.8,44970.0,22,2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,2016,"[35, 18]",315664,en,Florence Foster Jenkins,8.453,2016-08-12,Florence Foster Jenkins,6.7,849
2449,tt4139124,Keanu,Keanu,2016,100.0,"Action,Comedy,Crime",6.3,41560.0,70,2016-04-29,Keanu,15000000,20591853,20688141,2016,"[28, 35]",342521,en,Keanu,8.952,2016-04-29,Keanu,6.0,644
2450,tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",8.5,670926.0,7,2018-04-27,Avengers: Infinity War,300000000,678815482,2048134200,2018,"[12, 28, 14]",299536,en,Avengers: Infinity War,80.773,2018-04-27,Avengers: Infinity War,8.3,13948
2451,tt4158096,Free Fire,Free Fire,2016,91.0,"Action,Comedy,Crime",6.4,35954.0,83,2017-04-21,Free Fire,10000000,1799322,3793739,2017,"[28, 80, 9648]",334521,en,Free Fire,12.116,2017-04-21,Free Fire,6.3,540
2452,tt4162992,Rotor DR1,Rotor DR1,2015,98.0,"Family,Sci-Fi",3.4,280.0,35,2015-10-20,Rotor DR1,350000,0,0,2015,"[878, 10751]",371690,en,Rotor DR1,1.247,2015-10-20,Rotor DR1,4.3,4
2453,tt4183692,Woodlawn,Woodlawn,2015,123.0,"Drama,Sport",6.5,6070.0,81,2015-10-16,Woodlawn,13000000,14394097,14403703,2015,[18],333596,en,Woodlawn,5.575,2015-10-16,Woodlawn,7.0,79
2454,tt4191580,Meet the Blacks,Meet the Blacks,2016,94.0,"Comedy,Horror",5.9,34669.0,39,2016-04-01,Meet the Blacks,900000,9097072,9097072,2016,"[35, 27]",377587,en,Meet the Blacks,6.131,2016-04-01,Meet the Blacks,4.4,139
2455,tt4196450,The Birth of a Nation,The Birth of a Nation,2016,120.0,"Biography,Drama,History",6.4,18442.0,17,2016-10-07,The Birth of a Nation,10000000,15861566,16891011,2016,[18],339408,en,The Birth of a Nation,8.152000000000001,2016-10-07,The Birth of a Nation,6.5,328
2456,tt4196776,Jason Bourne,Jason Bourne,2016,123.0,"Action,Thriller",6.6,190596.0,86,2016-07-29,Jason Bourne,120000000,162192920,416168316,2016,"[28, 53]",324668,en,Jason Bourne,14.568,2016-07-29,Jason Bourne,6.1,3611
2457,tt4219836,Top Spin,Top Spin,2014,80.0,Documentary,6.9,513.0,61,2015-08-21,Top Spin,150000,5858,5858,2015,[99],331745,en,Top Spin,1.249,2014-11-15,Top Spin,6.9,10
2458,tt4238858,The Fits,The Fits,2015,72.0,"Drama,Music",6.7,4053.0,51,2016-06-03,The Fits,170000,166425,169242,2016,[18],358807,en,The Fits,4.938,2016-01-22,The Fits,6.6,66
2459,tt4254584,Kicks,Kicks,2016,80.0,"Adventure,Drama",6.3,3789.0,13,2016-09-09,Kicks,10000000,150191,150191,2016,[12],385736,en,Kicks,4.002,2016-09-09,Kicks,6.6,50
2460,tt4257926,Miracles from Heaven,Miracles from Heaven,2016,109.0,"Biography,Drama,Family",7.1,17734.0,50,2016-03-16,Miracles from Heaven,13000000,61705123,73798736,2016,[18],339984,en,Miracles from Heaven,10.078,2016-03-18,Miracles from Heaven,7.1,478
2461,tt4263482,The Witch,The VVitch: A New-England Folktale,2015,92.0,"Horror,Mystery",6.8,154278.0,94,2016-02-19,The Witch,3500000,25138705,40454520,2016,"[9648, 27]",310131,en,The Witch,13.493,2016-02-19,The Witch,6.6,2931
2462,tt4266638,Krisha,Krisha,2015,83.0,Drama,7.2,5917.0,38,2016-03-18,Krisha,30000,144822,144822,2016,[18],259043,en,Krisha,0.6,2014-03-07,Krisha,9.0,1
2463,tt4266638,Krisha,Krisha,2015,83.0,Drama,7.2,5917.0,38,2016-03-18,Krisha,30000,144822,144822,2016,[18],323929,en,Krisha,5.287999999999999,2016-03-18,Krisha,6.8,86
2464,tt4280822,Fight Valley,Fight Valley,2016,90.0,"Action,Drama",2.7,494.0,15,2016-07-22,Fight Valley,20000000,0,0,2016,"[28, 18]",385383,en,Fight Valley,2.199,2016-07-22,Fight Valley,3.5,14
2465,tt4302938,Kubo and the Two Strings,Kubo and the Two Strings,2016,101.0,"Action,Adventure,Animation",7.8,105578.0,22,2016-08-19,Kubo and the Two Strings,55000000,48023088,77548122,2016,"[16, 12, 10751]",313297,en,Kubo and the Two Strings,13.847000000000001,2016-08-19,Kubo and the Two Strings,7.7,2029
2466,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,121.0,Drama,4.8,3105.0,38,2015-09-11,90 Minutes in Heaven,5000000,4816142,4816142,2015,[18],343795,en,90 Minutes in Heaven,5.797999999999999,2015-09-11,90 Minutes in Heaven,5.3,63
2467,tt4340720,Chain of Command,Echo Effect,2015,88.0,"Action,Thriller",3.5,1189.0,67,2015-09-08,Chain of Command,4000000,0,0,2015,"[53, 12, 28]",352978,en,Chain of Command,3.767,2015-09-08,Chain of Command,5.0,20
2468,tt4341582,Queen of Katwe,Queen of Katwe,2016,124.0,"Biography,Drama,Sport",7.4,13039.0,6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,2016,[18],317557,en,Queen of Katwe,7.564,2016-09-23,Queen of Katwe,7.1,225
2469,tt4361050,Ouija: Origin of Evil,Ouija: Origin of Evil,2016,99.0,"Drama,Horror,Mystery",6.1,47099.0,75,2016-10-21,Ouija: Origin of Evil,9000000,35144505,81831866,2016,"[27, 53]",335796,en,Ouija: Origin of Evil,11.823,2016-10-21,Ouija: Origin of Evil,6.0,1416
2470,tt4393036,Emily,Emily,2017,83.0,Drama,6.8,13.0,45,2017-01-27,Emily,27000,3547,3547,2017,[18],359406,en,Emily,0.6,2013-06-21,Emily,7.0,1
2472,tt4411618,In Dubious Battle,In Dubious Battle,2016,110.0,Drama,6.1,3189.0,61,2017-02-17,In Dubious Battle,15000000,0,214182,2017,[18],337844,en,In Dubious Battle,7.646,2017-02-17,In Dubious Battle,5.9,67
2473,tt4416518,Shark Lake,Shark Lake,2015,92.0,"Action,Adventure,Crime",3.5,1686.0,1,2015-12-01,Shark Lake,2000000,0,0,2015,[53],299553,en,Shark Lake,3.5210000000000004,2015-10-02,Shark Lake,3.9,31
2475,tt5940342,Unhinged,Unhinged,2017,93.0,Horror,4.2,512.0,30,2019-09-30,Unhinged,29000000,0,0,2019,[27],454417,en,Unhinged,3.864,2017-08-08,Unhinged,5.1,6
2476,tt4438848,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,2016,92.0,Comedy,5.7,102793.0,56,2016-05-20,Neighbors 2: Sorority Rising,35000000,55340730,108757621,2016,[35],325133,en,Neighbors 2: Sorority Rising,17.662,2016-05-20,Neighbors 2: Sorority Rising,5.7,2829
2477,tt4462082,Counting,Counting,2015,111.0,Documentary,6.0,126.0,20,2015-07-31,Counting,50000,8374,8374,2015,[99],322745,en,Counting,0.6,2015-07-31,Counting,8.3,3
2478,tt4465564,Fifty Shades Darker,Fifty Shades Darker,2017,118.0,"Drama,Romance",4.6,81706.0,91,2017-02-10,Fifty Shades Darker,55000000,114434010,381398492,2017,"[18, 10749]",341174,en,Fifty Shades Darker,12.083,2017-02-10,Fifty Shades Darker,6.1,4489
2479,tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018,105.0,"Drama,Romance,Thriller",4.5,43893.0,97,2018-02-09,Fifty Shades Freed,55000000,100407760,371350619,2018,"[18, 10749]",337167,en,Fifty Shades Freed,22.511999999999997,2018-02-09,Fifty Shades Freed,6.1,3535
2480,tt4501244,Why Him?,Why Him?,2016,111.0,Comedy,6.2,89628.0,62,2016-12-23,Why Him?,38000000,60323786,117425156,2016,[35],356305,en,Why Him?,15.044,2016-12-23,Why Him?,6.2,2494
2481,tt4501454,The Meddler,The Meddler,2015,103.0,"Comedy,Drama,Romance",6.3,10629.0,58,2016-04-22,The Meddler,3200000,4267219,5526942,2016,"[35, 18]",337154,en,The Meddler,7.725,2016-04-22,The Meddler,5.8,186
2484,tt4776998,The Promise,The Promise,2016,133.0,"Drama,History",6.1,164555.0,78,2017-04-21,The Promise,90000000,8224288,10551417,2017,[],408852,en,The Promise,0.6,2013-10-16,The Promise,9.0,1
2485,tt4776998,The Promise,The Promise,2016,133.0,"Drama,History",6.1,164555.0,78,2017-04-21,The Promise,90000000,8224288,10551417,2017,"[36, 10749, 18]",354859,en,The Promise,10.158,2017-04-21,The Promise,7.1,195
2488,tt6072400,The Promise,The Promise,2016,90.0,Thriller,5.8,8.0,78,2017-04-21,The Promise,90000000,8224288,10551417,2017,[],408852,en,The Promise,0.6,2013-10-16,The Promise,9.0,1
2489,tt6072400,The Promise,The Promise,2016,90.0,Thriller,5.8,8.0,78,2017-04-21,The Promise,90000000,8224288,10551417,2017,"[36, 10749, 18]",354859,en,The Promise,10.158,2017-04-21,The Promise,7.1,195
2492,tt7232438,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",6.1,629.0,78,2017-04-21,The Promise,90000000,8224288,10551417,2017,[],408852,en,The Promise,0.6,2013-10-16,The Promise,9.0,1
2493,tt7232438,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",6.1,629.0,78,2017-04-21,The Promise,90000000,8224288,10551417,2017,"[36, 10749, 18]",354859,en,The Promise,10.158,2017-04-21,The Promise,7.1,195
2494,tt4537896,White Boy Rick,White Boy Rick,2018,111.0,"Crime,Drama",6.4,16255.0,42,2018-09-14,White Boy Rick,30000000,24004833,25947983,2018,"[80, 18]",438808,en,White Boy Rick,13.794,2018-09-14,White Boy Rick,6.3,277
2495,tt4540710,Miss Sloane,Miss Sloane,2016,132.0,"Drama,Thriller",7.5,52788.0,36,2016-11-25,Miss Sloane,18000000,3500605,7719630,2016,"[18, 53]",376290,en,Miss Sloane,12.215,2016-11-25,Miss Sloane,7.4,912
2496,tt4550098,Nocturnal Animals,Nocturnal Animals,2016,116.0,"Drama,Thriller",7.5,205240.0,3,2016-11-18,Nocturnal Animals,22500000,10663357,32398681,2016,"[18, 53]",340666,en,Nocturnal Animals,16.19,2016-11-18,Nocturnal Animals,7.4,4192
2497,tt4555426,Darkest Hour,Darkest Hour,2017,125.0,"Biography,Drama,History",7.4,136546.0,84,2017-11-22,Darkest Hour,30000000,56443120,150807172,2017,"[18, 36]",399404,en,Darkest Hour,15.331,2017-11-22,Darkest Hour,7.3,2715
2498,tt4560436,Mile 22,Mile 22,2018,94.0,"Action,Adventure,Thriller",6.1,47862.0,78,2018-08-17,Mile 22,35000000,36108758,66295121,2018,[28],347375,en,Mile 22,21.246,2018-08-17,Mile 22,6.0,920
2499,tt4572514,Patriots Day,Patriots Day,2016,133.0,"Action,Crime,Drama",7.4,76204.0,69,2016-12-21,Patriots Day,40000000,31886361,52837989,2016,"[28, 18, 53, 80, 36]",388399,en,Patriots Day,15.435,2016-12-21,Patriots Day,6.9,1337
2500,tt4573516,Sleight,Sleight,2016,89.0,"Action,Drama,Sci-Fi",5.9,7074.0,72,2017-04-28,Sleight,250000,3930990,3934450,2017,"[18, 53, 28, 878]",347882,en,Sleight,5.664,2017-04-28,Sleight,5.3,367
2501,tt4575576,Christopher Robin,Christopher Robin,2018,104.0,"Adventure,Animation,Comedy",7.3,52737.0,43,2018-08-03,Christopher Robin,75000000,99215042,197504758,2018,"[12, 35, 10751, 14]",420814,en,Christopher Robin,20.930999999999997,2018-08-03,Christopher Robin,7.4,1280
2502,tt4587656,The Star,The Star,2017,86.0,"Adventure,Animation,Comedy",6.1,5159.0,39,2017-11-17,The Star,20000000,40847995,62758010,2017,"[35, 12, 10751, 14, 16]",355547,en,The Star,14.53,2017-11-17,The Star,5.4,233
2503,tt4595882,Can You Ever Forgive Me?,Can You Ever Forgive Me?,2018,106.0,"Biography,Comedy,Crime",7.2,29473.0,40,2018-10-19,Can You Ever Forgive Me?,10000000,8803865,11752387,2018,"[18, 80]",401847,en,Can You Ever Forgive Me?,17.604,2018-10-19,Can You Ever Forgive Me?,6.9,450
2504,tt4622512,Battle of the Sexes,Battle of the Sexes,2017,121.0,"Biography,Comedy,Drama",6.7,43245.0,76,2017-09-22,Battle of the Sexes,25000000,12638526,18445379,2017,"[35, 18, 36]",369192,en,Battle of the Sexes,11.988,2017-09-22,Battle of the Sexes,6.9,1045
2505,tt4624424,Storks,Storks,2016,87.0,"Adventure,Animation,Comedy",6.8,50448.0,15,2016-09-23,Storks,70000000,72679278,183353431,2016,"[12, 16, 35, 10751]",332210,en,Storks,12.100999999999999,2016-09-23,Storks,6.5,1308
2506,tt4630562,The Fate of the Furious,The Fate of the Furious,2017,136.0,"Action,Crime,Thriller",6.7,179774.0,23,2017-04-14,The Fate of the Furious,250000000,225764765,1234846267,2017,"[28, 80, 53]",337339,en,The Fate of the Furious,28.668000000000003,2017-04-14,The Fate of the Furious,6.9,6335
2507,tt4638148,Braid,Braid,2018,82.0,"Horror,Mystery,Thriller",5.3,1115.0,48,2019-02-01,Braid,1660000,0,80745,2019,"[53, 18, 27]",510284,en,Braid,5.972,2019-02-01,Braid,6.4,18
2508,tt4645330,Denial,Denial,2016,109.0,"Biography,Drama",6.7,16593.0,66,2016-09-30,Denial,10000000,4073448,9263940,2016,"[18, 36]",402298,en,Denial,9.267000000000001,2016-09-30,Denial,6.7,349
2509,tt5897002,Denial,Denial,2016,93.0,Documentary,7.4,25.0,66,2016-09-30,Denial,10000000,4073448,9263940,2016,"[18, 36]",402298,en,Denial,9.267000000000001,2016-09-30,Denial,6.7,349
2510,tt4649416,Almost Christmas,Almost Christmas,2016,111.0,"Comedy,Drama",6.1,5212.0,81,2016-11-11,Almost Christmas,17000000,42065185,42493506,2016,"[35, 18]",340402,en,Almost Christmas,6.532,2016-11-11,Almost Christmas,5.6,245
2511,tt4649466,Kingsman: The Golden Circle,Kingsman: The Golden Circle,2017,141.0,"Action,Adventure,Comedy",6.8,230797.0,54,2017-09-22,Kingsman: The Golden Circle,104000000,100234838,408803696,2017,"[28, 12, 35]",343668,en,Kingsman: The Golden Circle,24.337,2017-09-22,Kingsman: The Golden Circle,7.0,5531
2512,tt4651520,Bad Moms,Bad Moms,2016,100.0,Comedy,6.2,100952.0,99,2016-07-29,Bad Moms,20000000,113257297,180998716,2016,[35],376659,en,Bad Moms,14.332,2016-07-29,Bad Moms,6.5,2600
2513,tt4663548,All Saints,All Saints,2017,108.0,Drama,6.0,1220.0,12,2017-08-25,All Saints,2000000,5802208,5941994,2017,"[18, 35]",450806,en,All Saints,4.042,2017-08-25,All Saints,6.1,25
2514,tt4667094,Fifty Shades of Black,Fifty Shades of Black,2016,92.0,Comedy,3.5,17189.0,15,2016-01-29,Fifty Shades of Black,5000000,11686940,22113075,2016,"[10749, 35]",351819,en,Fifty Shades of Black,8.783999999999999,2016-01-29,Fifty Shades of Black,4.4,677
2515,tt4669186,Kevin Hart: What Now?,Kevin Hart: What Now?,2016,96.0,"Comedy,Documentary",5.9,8134.0,97,2016-10-14,Kevin Hart: What Now?,10000000,23591043,23591043,2016,[35],339927,en,Kevin Hart: What Now?,7.7860000000000005,2016-10-14,Kevin Hart: What Now?,6.5,159
2516,tt4669788,On the Basis of Sex,On the Basis of Sex,2018,120.0,"Biography,Drama",6.9,12083.0,81,2018-12-25,On the Basis of Sex,20000000,24622687,38073377,2018,"[18, 36]",339380,en,On the Basis of Sex,32.624,2018-12-25,On the Basis of Sex,7.4,225
2517,tt4682786,Collateral Beauty,Collateral Beauty,2016,97.0,"Drama,Romance",6.8,78764.0,13,2016-12-16,Collateral Beauty,36000000,31016021,85309093,2016,"[18, 10749]",345920,en,Collateral Beauty,12.857000000000001,2016-12-16,Collateral Beauty,7.2,3270
2518,tt4695012,It Comes at Night,It Comes at Night,2017,91.0,"Horror,Mystery",6.2,69039.0,4,2017-06-09,It Comes at Night,5000000,13985117,19720203,2017,[27],418078,en,It Comes at Night,12.337,2017-06-09,It Comes at Night,5.8,1141
2519,tt4698684,Hunt for the Wilderpeople,Hunt for the Wilderpeople,2016,101.0,"Adventure,Comedy,Drama",7.9,87532.0,25,2016-06-24,Hunt for the Wilderpeople,2500000,5205471,23845533,2016,"[12, 35, 18]",371645,en,Hunt for the Wilderpeople,12.545,2016-06-24,Hunt for the Wilderpeople,7.8,915
2520,tt4701182,Bumblebee,Bumblebee,2018,114.0,"Action,Adventure,Sci-Fi",6.9,94155.0,62,2018-12-21,Bumblebee,102000000,127195589,465195589,2018,"[28, 12, 878]",424783,en,Bumblebee,43.078,2018-12-21,Bumblebee,6.5,2425
2521,tt4701724,Early Man,Early Man,2018,89.0,"Adventure,Animation,Comedy",6.1,15882.0,98,2018-02-16,Early Man,50000000,8267544,45285890,2018,"[10751, 35, 16, 12]",387592,en,Early Man,16.675,2018-02-16,Early Man,5.9,338
2522,tt4727712,Book Club,Book Club,2015,72.0,Documentary,6.6,9.0,43,2018-05-18,Book Club,10000000,68566296,91113683,2018,[35],340042,en,Book Club,0.6,2015-05-13,Book Club,10.0,1
2523,tt4727712,Book Club,Book Club,2015,72.0,Documentary,6.6,9.0,43,2018-05-18,Book Club,10000000,68566296,91113683,2018,"[35, 10749, 18]",502682,en,Book Club,11.514000000000001,2018-05-18,Book Club,6.0,301
2524,tt6857166,Book Club,Book Club,2018,104.0,"Comedy,Drama,Romance",6.1,18728.0,43,2018-05-18,Book Club,10000000,68566296,91113683,2018,[35],340042,en,Book Club,0.6,2015-05-13,Book Club,10.0,1
2525,tt6857166,Book Club,Book Club,2018,104.0,"Comedy,Drama,Romance",6.1,18728.0,43,2018-05-18,Book Club,10000000,68566296,91113683,2018,"[35, 10749, 18]",502682,en,Book Club,11.514000000000001,2018-05-18,Book Club,6.0,301
2526,tt4733536,American Hero,American Hero,2015,86.0,"Action,Comedy,Drama",4.9,3661.0,3,2015-12-11,American Hero,1000000,0,26,2015,"[28, 35, 878]",367551,en,American Hero,6.56,2015-12-11,American Hero,5.0,93
2527,tt4743226,Air Strike,Da hong zha,2018,120.0,"Action,Adventure,Drama",3.3,2536.0,21,2018-10-26,Air Strike,65000000,0,516279,2018,"[18, 10752, 28, 12]",345934,en,Air Strike,6.971,2018-10-26,Air Strike,3.9,56
2528,tt4761916,Unfriended: Dark Web,Unfriended: Dark Web,2018,92.0,"Crime,Horror,Mystery",5.9,13822.0,29,2018-07-20,Unfriended: Dark Web,1000000,8866745,16434588,2018,[27],505058,en,Unfriended: Dark Web,17.861,2018-07-20,Unfriended: Dark Web,6.1,365
2529,tt4765284,Pitch Perfect 3,Pitch Perfect 3,2017,93.0,"Comedy,Music",5.8,45127.0,58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,2017,"[35, 10402]",353616,en,Pitch Perfect 3,14.89,2017-12-22,Pitch Perfect 3,6.5,1884
2530,tt4778988,LBJ,LBJ,2016,98.0,"Biography,Drama,History",6.5,4396.0,82,2017-11-03,LBJ,20000000,2468683,2507181,2017,[18],353575,en,LBJ,6.303999999999999,2017-11-03,LBJ,6.6,65
2531,tt4779682,The Meg,The Meg,2018,113.0,"Action,Horror,Sci-Fi",5.7,114042.0,94,2018-08-10,The Meg,178000000,145443742,529530715,2018,"[28, 878, 53, 27]",345940,en,The Meg,31.397,2018-08-10,The Meg,5.9,2896
2532,tt4795124,How to Be a Latin Lover,How to Be a Latin Lover,2017,115.0,"Comedy,Drama",5.9,11747.0,75,2017-04-28,How to Be a Latin Lover,10000000,32149404,62556228,2017,[35],425134,en,How to Be a Latin Lover,11.0,2017-04-28,How to Be a Latin Lover,6.3,197
2533,tt4799050,Rough Night,Rough Night,2017,101.0,"Comedy,Crime,Thriller",5.2,39447.0,87,2017-06-16,Rough Night,20000000,22105643,46844357,2017,"[18, 35]",397422,en,Rough Night,14.338,2017-06-16,Rough Night,5.6,1096
2534,tt4846340,Hidden Figures,Hidden Figures,2016,127.0,"Biography,Drama,History",7.8,171131.0,64,2016-12-25,Hidden Figures,25000000,169607287,231771716,2016,"[18, 36]",381284,en,Hidden Figures,14.751,2016-12-10,Hidden Figures,8.0,4710
2535,tt4847546,Blood Feast,Blood Feast,2016,90.0,Horror,4.9,653.0,77,2018-02-06,Blood Feast,1200000,8708,8708,2018,[27],353058,en,Blood Feast,3.4019999999999997,2017-06-23,Blood Feast,4.3,6
2536,tt4877122,The Emoji Movie,The Emoji Movie,2017,86.0,"Adventure,Animation,Comedy",3.2,47294.0,7,2017-07-28,The Emoji Movie,50000000,86089513,216562312,2017,"[16, 10751, 35]",378236,en,The Emoji Movie,14.88,2017-07-23,The Emoji Movie,5.4,1447
2537,tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018,128.0,"Action,Adventure,Sci-Fi",6.2,219125.0,13,2018-06-22,Jurassic World: Fallen Kingdom,170000000,417719760,1305772799,2018,"[28, 12, 878]",351286,en,Jurassic World: Fallen Kingdom,34.958,2018-06-22,Jurassic World: Fallen Kingdom,6.5,5995
2538,tt4902904,The Resurrection of Gavin Stone,The Resurrection of Gavin Stone,2016,91.0,"Comedy,Drama,Family",6.2,1562.0,26,2017-01-20,The Resurrection of Gavin Stone,2000000,2303792,2303792,2017,"[35, 18]",422114,en,The Resurrection of Gavin Stone,1.5090000000000001,2017-01-20,The Resurrection of Gavin Stone,6.7,10
2539,tt4925292,Lady Bird,Lady Bird,2017,94.0,"Comedy,Drama",7.4,177677.0,53,2017-11-03,Lady Bird,10000000,48958273,78610769,2017,"[35, 18]",391713,en,Lady Bird,15.974,2017-11-03,Lady Bird,7.3,3866
2540,tt4971344,The Sisters Brothers,Les frères Sisters,2018,122.0,"Adventure,Comedy,Crime",7.0,32135.0,82,2018-09-21,The Sisters Brothers,38000000,3143056,13143056,2018,"[35, 18, 37]",440161,en,The Sisters Brothers,13.738,2018-09-21,The Sisters Brothers,7.0,590
2541,tt4975722,Moonlight,Moonlight,2016,111.0,Drama,7.4,227964.0,64,2016-10-21,Moonlight,1500000,27854931,65245512,2016,[18],376867,en,Moonlight,15.948,2016-10-21,Moonlight,7.4,3893
2543,tt4981636,Middle School: The Worst Years of My Life,Middle School: The Worst Years of My Life,2016,92.0,"Comedy,Family",6.1,6413.0,39,2016-10-07,Middle School: The Worst Years of My Life,8500000,20007149,23311293,2016,"[10751, 35]",369883,en,Middle School: The Worst Years of My Life,8.479,2016-10-07,Middle School: The Worst Years of My Life,7.0,190
2544,tt4995858,Mandy,Mandy,2016,113.0,"Drama,Thriller",4.1,39.0,71,2018-09-14,Mandy,6000000,1214525,1427656,2018,[18],499658,en,Mandy,0.6,2016-01-24,Mandy,3.5,2
2545,tt4995858,Mandy,Mandy,2016,113.0,"Drama,Thriller",4.1,39.0,71,2018-09-14,Mandy,6000000,1214525,1427656,2018,"[28, 53, 27, 14, 9648]",460885,en,Mandy,16.24,2018-09-13,Mandy,6.2,618
2546,tt6998518,Mandy,Mandy,2018,121.0,"Action,Fantasy,Horror",6.6,44378.0,71,2018-09-14,Mandy,6000000,1214525,1427656,2018,[18],499658,en,Mandy,0.6,2016-01-24,Mandy,3.5,2
2547,tt6998518,Mandy,Mandy,2018,121.0,"Action,Fantasy,Horror",6.6,44378.0,71,2018-09-14,Mandy,6000000,1214525,1427656,2018,"[28, 53, 27, 14, 9648]",460885,en,Mandy,16.24,2018-09-13,Mandy,6.2,618
2548,tt5001130,Time to Choose,Time to Choose,2015,100.0,Documentary,7.5,186.0,22,2016-06-03,Time to Choose,3500000,29233,29233,2016,[99],370662,en,Time to Choose,0.753,2015-09-04,Time to Choose,8.3,3
2549,tt5001718,"Everything, Everything","Everything, Everything",2017,96.0,"Drama,Romance",6.4,26811.0,70,2017-05-19,"Everything, Everything",10000000,34121140,61603136,2017,"[18, 10749]",417678,en,"Everything, Everything",13.998,2017-05-19,"Everything, Everything",7.2,2447
2550,tt5013056,Dunkirk,Dunkirk,2017,106.0,"Action,Drama,History",7.9,466580.0,69,2017-07-21,Dunkirk,150000000,190068280,499837368,2017,"[10752, 28, 18]",374720,en,Dunkirk,24.358,2017-07-19,Dunkirk,7.4,9156
2551,tt5027774,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,115.0,"Crime,Drama",8.2,344047.0,59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,2017,"[80, 18]",359940,en,"Three Billboards Outside Ebbing, Missouri",17.808,2017-11-10,"Three Billboards Outside Ebbing, Missouri",8.2,5432
2552,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy",6.9,52103.0,45,2018-12-19,Mary Poppins Returns,130000000,171958438,341528518,2018,"[14, 10751, 35]",400650,en,Mary Poppins Returns,30.419,2018-12-19,Mary Poppins Returns,6.6,1457
